SRA_run_accession,ZfPV,zpico,zpoxv,Any
ERR1621632,False,False,False,False
ERR925749,False,False,False,False
ERR1888184,False,False,False,False
SRR17499145,False,False,False,False
SRR13181571,False,False,False,False
SRR4199305,False,False,False,False
SRR372800,False,False,False,False
SRR12661866,False,False,False,False
ERR1408802,False,False,False,False
SRR7942628,False,False,False,False
ERR960477,False,False,False,False
SRR1872766,False,False,False,False
ERR1730832,False,False,False,False
SRR9320540,False,False,False,False
ERR2723243,False,False,False,False
SRR4457853,False,False,False,False
SRR6654712,False,False,False,False
ERR1730703,True,False,False,True
ERR1821533,False,False,False,False
SRR6025625,False,False,False,False
ERR998364,False,False,False,False
SRR1872353,False,False,False,False
ERR871310,False,False,False,False
ERR1889726,False,False,False,False
ERR1215826,False,False,False,False
ERR1427331,False,False,False,False
ERR9077165,False,False,False,False
SRR11302677,False,False,False,False
SRR6268164,False,False,False,False
SRR9735176,False,False,False,False
DRR314108,False,False,False,False
SRR11033828,False,False,False,False
SRR6327874,False,True,False,True
SRR16195512,False,False,False,False
ERR1215555,False,False,False,False
SRR6289750,False,False,False,False
ERR959983,False,False,False,False
ERR2154763,False,False,False,False
SRR1872573,False,False,False,False
SRR5163101,False,False,False,False
SRR1531466,False,False,False,False
ERR1124680,False,False,False,False
SRR11577278,False,False,False,False
ERR1108133,False,False,False,False
ERR1204408,False,False,False,False
SRR1062389,False,False,False,False
ERR999350,False,False,False,False
ERR1124570,False,False,False,False
ERR1374453,False,False,False,False
SRR519732,False,False,False,False
SRR11302526,False,False,False,False
SRR6654457,False,False,False,False
ERR1373693,False,False,False,False
SRR10550549,False,False,False,False
ERR1374162,False,False,False,False
SRR6469357,False,False,False,False
ERR1888750,False,False,False,False
SRR7789544,False,False,False,False
SRR6469542,False,False,False,False
ERR1888395,False,False,False,False
ERR853619,False,False,False,False
SRR8106319,False,False,False,False
SRR7268836,False,False,False,False
SRR11040641,False,False,False,False
ERR1122715,False,False,False,False
SRR6469369,False,False,False,False
ERR1426973,False,False,False,False
SRR12661894,False,False,False,False
ERR999336,False,False,False,False
ERR2723517,False,False,False,False
ERR959678,False,False,False,False
ERR1408785,False,False,False,False
ERR1122833,False,False,False,False
SRR6654510,False,False,False,False
SRR12037444,False,False,False,False
ERR780028,False,False,False,False
SRR11303254,False,False,False,False
SRR6469589,False,False,False,False
ERR1891666,False,False,False,False
ERR853797,False,False,False,False
ERR1442733,False,False,False,False
SRR11427445,False,False,False,False
SRR8928879,False,False,False,False
SRR7008281,False,False,False,False
SRR13724947,False,False,False,False
SRR6661145,False,False,False,False
SRR3159075,False,False,False,False
SRR17745563,False,False,False,False
ERR1204464,False,False,False,False
ERR2154718,False,False,False,False
ERR1621616,False,False,False,False
ERR960789,False,False,False,False
ERR1730803,False,False,False,False
SRR3166941,False,False,False,False
ERR1374519,False,False,False,False
SRR12661766,False,False,False,False
SRR1062462,False,False,False,False
ERR1757468,False,False,False,False
SRR6655196,False,False,False,False
SRR6039686,False,True,False,True
SRR1871969,False,False,False,False
ERR517850,False,False,False,False
SRR13979059,False,False,False,False
ERR716739,False,False,False,False
ERR999438,False,False,False,False
SRR3679516,True,True,False,True
ERR1416073,False,False,False,False
ERR1216673,False,False,False,False
ERR718617,False,False,False,False
ERR202600,False,False,False,False
SRR18192297,False,False,False,False
ERR1857972,False,False,False,False
ERR1888442,False,False,False,False
ERR2723533,False,False,False,False
ERR1889036,False,False,False,False
SRR12610270,False,False,False,False
SRR10990412,False,False,False,False
SRR8732836,False,False,False,False
SRR17529061,False,False,False,False
SRR13519934,False,False,False,False
ERR7384916,False,False,False,False
SRR21526555,False,False,False,False
ERR659846,False,False,False,False
SRR1871875,False,False,False,False
ERR960019,False,False,False,False
SRR9850653,False,False,False,False
ERR1396833,False,False,False,False
ERR716782,False,False,False,False
ERR1216435,False,False,False,False
SRR7292726,False,False,False,False
SRR5533720,False,False,False,False
SRR11302278,False,False,False,False
ERR1426923,False,False,False,False
SRR630468,False,False,False,False
SRR5820060,False,False,False,False
ERR1395922,False,False,False,False
SRR6494606,True,True,False,True
SRR20001185,False,False,False,False
SRR6654701,False,False,False,False
ERR1858004,False,False,False,False
SRR6039694,True,False,False,True
ERR1216141,False,False,False,False
DRR067137,False,False,False,False
ERR1396915,False,False,False,False
ERR1069056,False,False,False,False
SRR3932191,False,False,False,False
ERR1415129,False,False,False,False
ERR517972,False,False,False,False
ERR960406,False,False,False,False
ERR1218497,False,False,False,False
ERR1857905,False,False,False,False
ERR1108000,False,False,False,False
SRR22968686,False,False,False,False
ERR999236,False,False,False,False
SRR870870,False,False,False,False
SRR1872724,False,False,False,False
SRR6655114,False,False,False,False
ERR960968,False,False,False,False
ERR3011942,False,False,False,False
SRR6890914,False,False,False,False
ERR1108509,False,False,False,False
SRR6246044,False,False,False,False
SRR12661664,False,False,False,False
SRR7789588,False,False,False,False
ERR1218450,False,False,False,False
ERR1251912,False,False,False,False
SRR1062682,False,False,False,False
SRR3083689,False,False,False,False
ERR1816527,False,False,False,False
SRR8106407,False,False,False,False
SRR5921085,False,True,False,True
ERR1124770,False,False,False,False
ERR2723990,False,False,False,False
SRR19764254,False,False,False,False
ERR1069083,False,False,False,False
ERR1205255,False,False,False,False
SRR9906820,False,False,False,False
ERR1407625,False,False,False,False
SRR8106617,False,False,False,False
SRR13234664,False,False,False,False
SRR5382037,False,False,False,False
SRR11033811,False,False,False,False
ERR2723952,False,False,False,False
SRR6654608,False,False,False,False
ERR1821736,False,False,False,False
SRR13912632,False,False,False,False
SRR5086604,False,False,False,False
ERR960944,False,False,False,False
SRR8435104,False,False,False,False
SRR7119825,False,False,False,False
SRR6416897,False,False,False,False
ERR1442855,False,False,False,False
SRR10126114,False,False,False,False
SRR9728723,False,False,False,False
ERR958968,False,False,False,False
SRR5810847,False,False,False,False
SRR6289714,False,False,False,False
SRR16195461,False,False,False,False
ERR755707,False,False,False,False
ERR960492,False,False,False,False
ERR959583,False,False,False,False
ERR4902959,False,False,False,False
ERR960548,False,False,False,False
ERR659771,False,False,False,False
SRR5810947,False,False,False,False
ERR1252217,False,False,False,False
SRR15321082,False,False,False,False
ERR1888844,False,False,False,False
ERR1888470,False,False,False,False
SRR17077503,False,True,False,True
ERR999309,False,False,False,False
ERR959046,False,False,False,False
ERR1215901,False,False,False,False
ERR854855,False,False,False,False
SRR17547524,False,False,False,False
SRR10753206,False,False,False,False
SRR5921177,False,False,False,False
SRR18124525,False,False,False,False
ERR1540914,False,False,False,False
SRR12141709,False,False,False,False
SRR9198769,False,False,False,False
SRR1797747,False,False,False,False
ERR3446762,False,False,False,False
SRR11302319,False,False,False,False
SRR7268868,False,False,False,False
ERR863498,False,False,False,False
SRR14428571,False,False,False,False
ERR1204590,False,False,False,False
SRR10974124,False,False,False,False
ERR1216666,False,False,False,False
SRR12037398,False,False,False,False
SRR11039802,False,False,False,False
ERR2723947,False,False,False,False
SRR6468936,False,False,False,False
SRR16299534,False,False,False,False
ERR1889565,False,False,False,False
SRR10868215,True,True,False,True
ERR1888404,False,False,False,False
SRR2989572,False,False,False,False
SRR12661839,False,False,False,False
SRR13015630,False,False,False,False
SRR6469271,False,False,False,False
ERR999207,False,False,False,False
ERR1662950,False,False,False,False
ERR1621464,False,False,False,False
SRR6469861,False,False,False,False
ERR1426758,False,False,False,False
SRR5921176,False,False,False,False
SRR8883691,False,False,False,False
SRR5004959,False,False,False,False
SRR13311750,False,False,False,False
SRR20869095,False,False,False,False
ERR1415112,False,False,False,False
ERR959198,False,False,False,False
ERR1821888,False,False,False,False
SRR1872415,False,False,False,False
SRR21966431,False,False,False,False
SRR5482146,False,False,False,False
SRR5921188,False,False,False,False
SRR5810764,False,False,False,False
ERR1442738,False,False,False,False
SRR6020402,False,False,False,False
ERR7720662,False,False,False,False
SRR8559986,False,True,False,True
SRR7612997,False,False,False,False
ERR1475667,False,False,False,False
SRR6250264,False,False,False,False
ERR1215947,False,False,False,False
SRR870836,False,False,False,False
ERR2723787,False,False,False,False
ERR1215868,False,False,False,False
SRR5893170,False,False,False,False
SRR6289823,False,False,False,False
SRR10126264,False,False,False,False
ERR871306,False,False,False,False
SRR10753225,False,False,False,False
ERR759381,False,False,False,False
SRR13979072,False,False,False,False
ERR1374338,False,False,False,False
SRR14703431,False,False,False,False
SRR11427330,False,False,False,False
ERR1475566,False,False,False,False
ERR1124449,False,False,False,False
SRR3420426,False,False,False,False
SRR11305406,False,False,False,False
ERR2723137,False,False,False,False
ERR2723603,False,False,False,False
ERR999462,False,False,False,False
ERR1692549,False,False,False,False
SRR12661865,False,False,False,False
ERR1857699,False,False,False,False
ERR667427,False,False,False,False
SRR9198982,False,False,False,False
SRR9850673,False,False,False,False
ERR1621689,False,False,False,False
SRR14915982,False,False,False,False
ERR2723373,False,False,False,False
ERR2723580,False,False,False,False
SRR11302603,False,False,False,False
SRR16674684,False,False,False,False
SRR10038904,False,False,False,False
SRR21228022,False,False,False,False
ERR1858064,False,False,False,False
SRR7410469,False,False,False,False
ERR1892067,False,False,False,False
SRR12180098,False,False,False,False
SRR12060551,False,False,False,False
SRR9198986,False,False,False,False
ERR962899,False,False,False,False
SRR6469395,False,False,False,False
SRR4468779,False,True,False,True
ERR1888547,False,False,False,False
SRR8383280,False,False,False,False
SRR1146569,False,False,False,False
SRR14066770,False,False,False,False
SRR2051095,False,False,False,False
SRR5312200,False,False,False,False
SRR5893046,False,False,False,False
ERR4321728,False,False,False,False
SRR870847,False,False,False,False
SRR7882031,False,False,False,False
SRR17085060,False,False,False,False
SRR12436751,False,False,False,False
SRR11773520,False,False,False,False
ERR1889191,False,False,False,False
SRR11303114,False,False,False,False
ERR1692480,False,False,False,False
ERR2723805,False,False,False,False
ERR1427066,False,False,False,False
ERR958773,False,False,False,False
SRR11148654,False,False,False,False
ERR853452,False,False,False,False
SRR13381333,True,False,False,True
SRR13075143,False,False,False,False
SRR13221968,False,False,False,False
SRR14308858,False,False,False,False
SRR10151932,False,False,False,False
SRR5341532,True,False,False,True
SRR19671818,False,False,False,False
SRR12194913,False,False,False,False
ERR1374674,False,False,False,False
SRR1062430,False,False,False,False
ERR1205102,False,False,False,False
SRR13149766,False,True,False,True
ERR1373699,False,False,False,False
ERR1415134,False,False,False,False
ERR659970,False,False,False,False
