Run ID,Number of reads,Mate1,Mate2
SRR5893167,10804271,76,76.0
SRR5893168,15412707,76,76.0
SRR5893169,12009792,76,76.0
SRR5893170,12552455,76,76.0
SRR6249947,435630,24,32.0
SRR6249949,457767,24,32.0
SRR6249950,431812,24,32.0
SRR6249951,307253,24,32.0
SRR6249952,537058,24,32.0
SRR6249953,9,24,32.0
SRR6249954,354758,24,32.0
SRR6249955,382450,24,32.0
SRR6249956,299706,24,32.0
SRR6249957,311451,24,32.0
SRR6249958,342386,24,32.0
SRR6249959,357560,24,32.0
SRR6249960,386732,24,32.0
SRR6249961,466971,24,32.0
SRR6249962,379368,24,32.0
SRR6249963,306996,24,32.0
SRR6249964,401554,24,32.0
SRR6249965,396298,24,32.0
SRR6249966,376797,24,32.0
SRR6249967,367850,24,32.0
SRR6249968,474551,24,32.0
SRR6249969,298674,24,32.0
SRR6249970,300599,24,32.0
SRR6249971,428280,24,32.0
SRR6249972,501472,24,32.0
SRR6249973,496809,24,32.0
SRR6249974,335576,24,32.0
SRR6249975,316136,24,32.0
SRR6249976,362628,24,32.0
SRR6249978,329611,24,32.0
SRR6249979,320299,24,32.0
SRR6249980,340027,24,32.0
SRR6249981,364401,24,32.0
SRR6249982,451771,24,32.0
SRR6249983,248837,24,32.0
SRR6249984,366643,24,32.0
SRR6249985,408735,24,32.0
SRR6249986,458166,24,32.0
SRR6249987,347249,24,32.0
SRR6249988,318170,24,32.0
SRR6249989,404858,24,32.0
SRR6249990,297801,24,32.0
SRR6249991,286785,24,32.0
SRR6249992,318743,24,32.0
SRR6249994,399725,24,32.0
SRR6249995,482759,24,32.0
SRR6249996,352161,24,32.0
SRR6249997,407784,24,32.0
SRR6249998,410632,24,32.0
SRR6249999,486867,24,32.0
SRR6250000,315538,24,32.0
SRR6250001,364855,24,32.0
SRR6250002,383134,24,32.0
SRR6250003,356038,24,32.0
SRR6250004,285828,24,32.0
SRR6250005,302029,24,32.0
SRR6250006,395611,24,32.0
SRR6250007,480275,24,32.0
SRR6250009,297163,24,32.0
SRR6250010,433853,24,32.0
SRR6250011,377118,24,32.0
SRR6250012,514556,24,32.0
SRR6250013,399904,24,32.0
SRR6250014,379010,24,32.0
SRR6250015,332998,24,32.0
SRR6250016,368130,24,32.0
SRR6250017,351239,24,32.0
SRR6250018,315882,24,32.0
SRR6250019,376974,24,32.0
SRR6250020,363793,24,32.0
SRR6250022,280146,24,32.0
SRR6250023,356871,24,32.0
SRR6250024,350841,24,32.0
SRR6250025,489961,24,32.0
SRR6250026,409424,24,32.0
SRR6250027,377309,24,32.0
SRR6250028,360480,24,32.0
SRR6250029,438741,24,32.0
SRR6250030,413490,24,32.0
SRR6250031,383912,24,32.0
SRR6250033,414895,24,32.0
SRR6250034,495219,24,32.0
SRR6250035,303330,24,32.0
SRR6250036,482578,24,32.0
SRR6250037,571017,24,32.0
SRR6250038,3,24,32.0
SRR6250039,284222,24,32.0
SRR6250040,356733,24,32.0
SRR6250041,1223679,24,32.0
SRR6250042,622919,24,32.0
SRR6250043,9822,24,32.0
SRR6250044,1861126,24,32.0
SRR6250045,1813258,24,32.0
SRR6250047,763606,24,32.0
SRR6250048,26931,24,32.0
SRR6250049,1291181,24,32.0
SRR6250050,956449,24,32.0
SRR6250051,771060,24,32.0
SRR6250052,188337,24,32.0
SRR6250053,19144,24,32.0
SRR6250054,1037041,24,32.0
SRR6250055,344221,24,32.0
SRR6250056,774729,24,32.0
SRR6250057,272,24,32.0
SRR6250058,1285185,24,32.0
SRR6250059,1450376,24,32.0
SRR6250060,1332842,24,32.0
SRR6250061,1374568,24,32.0
SRR6250062,604821,24,32.0
SRR6250063,1231505,24,32.0
SRR6250064,1870257,24,32.0
SRR6250066,1257946,24,32.0
SRR6250067,162840,24,32.0
SRR6250068,86372,24,32.0
SRR6250069,1432395,24,32.0
SRR6250070,1729776,24,32.0
SRR6250071,1799171,24,32.0
SRR6250072,1172352,24,32.0
SRR6250073,1768897,24,32.0
SRR6250074,391174,24,32.0
SRR6250075,681475,24,32.0
SRR6250076,1057867,24,32.0
SRR6250077,1432860,24,32.0
SRR6250078,938443,24,32.0
SRR6250080,1478347,24,32.0
SRR6250081,1200169,24,32.0
SRR6250082,1201638,24,32.0
SRR6250083,621176,24,32.0
SRR6250084,6,24,32.0
SRR6250085,5,24,32.0
SRR6250086,1306944,24,32.0
SRR6250087,1041170,24,32.0
SRR6250088,1323972,24,32.0
SRR6250089,1253746,24,32.0
SRR6250090,1499723,24,32.0
SRR6250091,1349999,24,32.0
SRR6250092,2167599,24,32.0
SRR6250093,3444918,24,32.0
SRR6250094,125736,24,32.0
SRR6250096,1006322,24,32.0
SRR6250097,1039901,24,32.0
SRR6250098,1211455,24,32.0
SRR6250099,1463567,24,32.0
SRR6250100,71597,24,32.0
SRR6250101,131445,24,32.0
SRR6250102,1888233,24,32.0
SRR6250103,1581748,24,32.0
SRR6250104,1727482,24,32.0
SRR6250105,1119783,24,32.0
SRR6250106,1239857,24,32.0
SRR6250107,1401516,24,32.0
SRR6250108,1559680,24,32.0
SRR6250109,1297011,24,32.0
SRR6250110,219430,24,32.0
SRR6250111,1439116,24,32.0
SRR6250112,1219159,24,32.0
SRR6250113,1477219,24,32.0
SRR6250114,178710,24,32.0
SRR6250115,796748,24,32.0
SRR6250116,405881,24,32.0
SRR6250117,469200,24,32.0
SRR6250118,1008977,24,32.0
SRR6250119,958192,24,32.0
SRR6250120,1231767,24,32.0
SRR6250121,1116176,24,32.0
SRR6250122,1194329,24,32.0
SRR6250123,3606,24,32.0
SRR6250124,1293838,24,32.0
SRR6250125,332534,24,32.0
SRR6250126,1476787,24,32.0
SRR6250127,471614,24,32.0
SRR6250128,530758,24,32.0
SRR6250129,5874,24,32.0
SRR6250130,825,24,32.0
SRR6250131,3995,24,32.0
SRR6250132,28612,24,32.0
SRR6250133,4213,24,32.0
SRR6250134,2792,24,32.0
SRR6250135,2731,24,32.0
SRR6250136,6723,24,32.0
SRR6250137,939109,24,32.0
SRR6250138,744636,24,32.0
SRR6250139,628911,24,32.0
SRR6250140,688025,24,32.0
SRR6250141,880106,24,32.0
SRR6250143,797868,24,32.0
SRR6250144,816868,24,32.0
SRR6250145,652525,24,32.0
SRR6250146,768713,24,32.0
SRR6250147,631631,24,32.0
SRR6250148,688768,24,32.0
SRR6250149,575607,24,32.0
SRR6250150,687636,24,32.0
SRR6250151,708738,24,32.0
SRR6250152,776504,24,32.0
SRR6250153,812068,24,32.0
SRR6250154,808409,24,32.0
SRR6250155,750409,24,32.0
SRR6250156,405874,24,32.0
SRR6250157,850295,24,32.0
SRR6250158,932415,24,32.0
SRR6250159,858034,24,32.0
SRR6250160,768985,24,32.0
SRR6250161,764632,24,32.0
SRR6250162,176189,24,32.0
SRR6250163,786116,24,32.0
SRR6250164,694102,24,32.0
SRR6250165,808127,24,32.0
SRR6250166,728928,24,32.0
SRR6250167,874145,24,32.0
SRR6250168,831002,24,32.0
SRR6250169,731148,24,32.0
SRR6250170,705675,24,32.0
SRR6250172,793762,24,32.0
SRR6250173,794852,24,32.0
SRR6250174,858496,24,32.0
SRR6250175,956186,24,32.0
SRR6250176,481309,24,32.0
SRR6250177,915868,24,32.0
SRR6250178,877712,24,32.0
SRR6250179,843274,24,32.0
SRR6250180,798162,24,32.0
SRR6250181,928855,24,32.0
SRR6250182,873669,24,32.0
SRR6250183,946542,24,32.0
SRR6250184,765727,24,32.0
SRR6250185,814974,24,32.0
SRR6250186,635315,24,32.0
SRR6250187,743161,24,32.0
SRR6250188,922734,24,32.0
SRR6250189,754620,24,32.0
SRR6250190,743241,24,32.0
SRR6250191,689948,24,32.0
SRR6250192,786353,24,32.0
SRR6250193,491623,24,32.0
SRR6250194,802345,24,32.0
SRR6250195,899992,24,32.0
SRR6250196,622323,24,32.0
SRR6250197,915314,24,32.0
SRR6250198,729991,24,32.0
SRR6250199,874578,24,32.0
SRR6250200,710808,24,32.0
SRR6250201,748407,24,32.0
SRR6250202,121970,24,32.0
SRR6250203,596295,24,32.0
SRR6250204,569260,24,32.0
SRR6250205,666756,24,32.0
SRR6250206,585054,24,32.0
SRR6250207,611648,24,32.0
SRR6250208,709461,24,32.0
SRR6250209,668013,24,32.0
SRR6250210,812506,24,32.0
SRR6250211,2084,24,32.0
SRR6250212,16297,24,32.0
SRR6250213,573625,24,32.0
SRR6250214,738788,24,32.0
SRR6250215,706624,24,32.0
SRR6250216,754363,24,32.0
SRR6250217,601379,24,32.0
SRR6250218,629479,24,32.0
SRR6250219,270811,24,32.0
SRR6250220,859606,24,32.0
SRR6250221,919089,24,32.0
SRR6250222,740051,24,32.0
SRR6250223,953594,24,32.0
SRR6250224,1001038,24,32.0
SRR6250225,882211,24,32.0
SRR6250226,950393,24,32.0
SRR6250227,1155551,24,32.0
SRR6250228,1267200,24,32.0
SRR6250229,1259147,24,32.0
SRR6250230,1241747,24,32.0
SRR6250231,869565,24,32.0
SRR6250232,1240851,24,32.0
SRR6250233,1282809,24,32.0
SRR6250234,1496862,24,32.0
SRR6250235,1178868,24,32.0
SRR6250236,1195446,24,32.0
SRR6250237,1005597,24,32.0
SRR6250238,1181199,24,32.0
SRR6250239,1069479,24,32.0
SRR6250240,1134858,24,32.0
SRR6250241,1368541,24,32.0
SRR6250242,1187525,24,32.0
SRR6250243,1334314,24,32.0
SRR6250244,1359799,24,32.0
SRR6250245,1270606,24,32.0
SRR6250246,1152723,24,32.0
SRR6250247,1525106,24,32.0
SRR6250248,3,24,32.0
SRR6250249,14,24,32.0
SRR6250250,11,24,32.0
SRR6250251,13,24,32.0
SRR6250252,10,24,32.0
SRR6250253,12,24,32.0
SRR6250254,1254170,24,32.0
SRR6250255,7,24,32.0
SRR6250256,11,24,32.0
SRR6250257,6,24,32.0
SRR6250258,16,24,32.0
SRR6250259,5,24,32.0
SRR6250260,8,24,32.0
SRR6250261,508535,24,32.0
SRR6250262,1171168,24,32.0
SRR6250263,1184802,24,32.0
SRR6250264,1266281,24,32.0
SRR6250265,1329096,24,32.0
SRR6250266,1278469,24,32.0
SRR6250267,1370600,24,32.0
SRR6250268,1668988,24,32.0
SRR6250269,1058133,24,32.0
SRR6250270,1330454,24,32.0
SRR6250271,192612,24,32.0
SRR6250272,1214152,24,32.0
SRR6250273,1556154,24,32.0
SRR6250274,1604259,24,32.0
SRR6250275,1447188,24,32.0
SRR6250276,1362570,24,32.0
SRR6250277,1519422,24,32.0
SRR6250278,1074827,24,32.0
SRR6250279,1340323,24,32.0
SRR6250280,1114372,24,32.0
SRR6250281,1172710,24,32.0
SRR6250282,1102220,24,32.0
SRR6250283,1235129,24,32.0
SRR6250284,1414774,24,32.0
SRR6250285,864345,24,32.0
SRR6250286,107414,24,32.0
SRR6250287,1047686,24,32.0
SRR6250288,1393395,24,32.0
SRR6250289,1252773,24,32.0
SRR6250290,1262464,24,32.0
SRR6250291,1162762,24,32.0
SRR6250292,974623,24,32.0
SRR6250293,1226304,24,32.0
SRR6250294,1379435,24,32.0
SRR6250295,1103023,24,32.0
SRR6250296,1108679,24,32.0
SRR6250297,62732,24,32.0
SRR6250298,1246968,24,32.0
SRR6250299,1084784,24,32.0
SRR6250300,1381736,24,32.0
SRR6250301,56882,24,32.0
SRR6250302,1289212,24,32.0
SRR6250303,1516722,24,32.0
SRR6250304,74171,24,32.0
SRR6250305,1143486,24,32.0
SRR6250306,1665789,24,32.0
SRR6250307,1047789,24,32.0
SRR6250308,1136920,24,32.0
SRR6250309,78274,24,32.0
SRR6250310,1151386,24,32.0
SRR6250311,1069968,24,32.0
SRR6250312,885061,24,32.0
SRR6250313,190,24,32.0
SRR6250314,9,24,32.0
SRR6250315,1766456,24,32.0
SRR6250316,202250,24,32.0
SRR6250317,1663817,24,32.0
SRR6250318,1637032,24,32.0
SRR6250319,1536989,24,32.0
SRR6250320,81890,24,32.0
SRR6250321,1497964,24,32.0
SRR6250322,975764,24,32.0
SRR6250323,1131745,24,32.0
SRR6250324,1447706,24,32.0
SRR6250325,1578792,24,32.0
SRR6250326,744957,24,32.0
SRR6250327,660579,24,32.0
SRR6250328,649305,24,32.0
SRR6250329,581892,24,32.0
SRR6250330,587871,24,32.0
SRR6250331,592432,24,32.0
SRR6250332,534730,24,32.0
SRR6250333,617897,24,32.0
SRR6250334,188333,24,32.0
SRR6250335,570964,24,32.0
SRR6250336,498934,24,32.0
SRR6250337,632402,24,32.0
SRR6250338,694460,24,32.0
SRR6250339,671245,24,32.0
SRR6250340,6,24,32.0
SRR6250341,11,24,32.0
SRR6250342,1110514,24,32.0
SRR6250343,1280112,24,32.0
SRR6250344,1202275,24,32.0
SRR6250345,1270325,24,32.0
SRR6250346,1250706,24,32.0
SRR6250347,1418924,24,32.0
SRR6250348,1429877,24,32.0
SRR6250349,1000691,24,32.0
SRR6250350,1016417,24,32.0
SRR6250351,1031428,24,32.0
SRR6250352,1165388,24,32.0
SRR6250353,32523,24,32.0
SRR6250354,1260710,24,32.0
SRR6250355,1360807,24,32.0
SRR6250356,657413,24,32.0
SRR6250357,1232867,24,32.0
SRR6250358,1386435,24,32.0
SRR6250359,1345580,24,32.0
SRR6250360,7,24,32.0
SRR6250361,9,24,32.0
SRR6250362,1265157,24,32.0
SRR6250363,1347270,24,32.0
SRR6250364,304367,24,32.0
SRR6250365,1411130,24,32.0
SRR6250366,499562,24,32.0
SRR6250367,1237044,24,32.0
SRR6250368,1221167,24,32.0
SRR6250369,50124,24,32.0
SRR6250370,1220168,24,32.0
SRR6250371,1160676,24,32.0
SRR6250372,1004745,24,32.0
SRR6250373,53398,24,32.0
SRR6250374,1002561,24,32.0
SRR6654492,417296,73,
SRR6654493,473333,74,
SRR6654494,11486,74,
SRR6654495,58142,71,
SRR6654496,717933,74,
SRR6654497,378632,73,
SRR6654498,6452,75,
SRR6654499,97,75,
SRR6654500,89215,72,
SRR6654501,621807,73,
SRR6654502,3419,73,
SRR6654503,140750,73,
SRR6654504,100603,73,
SRR6654505,63408,73,
SRR6654506,4449,75,
SRR6654507,97793,74,
SRR6654508,273005,73,
SRR6654509,1081299,73,
SRR6654510,646291,74,
SRR6654511,865071,73,
SRR6654512,842176,73,
SRR6654513,159358,70,
SRR6654514,841599,73,
SRR6654515,157423,74,
SRR6654516,912765,73,
SRR6654517,909804,73,
SRR6654518,648981,73,
SRR6654519,1064550,73,
SRR6654520,705788,73,
SRR6654521,290309,73,
SRR6654522,708585,73,
SRR6654523,103803,69,
SRR6654524,570727,73,
SRR6654525,635534,73,
SRR6654526,231708,73,
SRR6654527,830648,73,
SRR6654528,94259,72,
SRR6654529,521013,74,
SRR6654530,551576,73,
SRR6654531,173611,75,
SRR6654532,534184,74,
SRR6654533,667964,73,
SRR6654534,196722,74,
SRR6654535,747534,73,
SRR6654536,510232,74,
SRR6654537,192944,74,
SRR6654538,1213399,74,
SRR6654539,141772,74,
SRR6654540,864851,73,
SRR6654541,808108,73,
SRR6654542,628030,74,
SRR6654543,896937,73,
SRR6654544,788870,73,
SRR6654545,199302,76,
SRR6654546,456811,73,
SRR6654547,151168,74,
SRR6654548,188430,76,
SRR6654549,924265,73,
SRR6654550,601590,73,
SRR6654551,733863,73,
SRR6654552,482009,76,
SRR6654553,117092,76,
SRR6654554,942177,73,
SRR6654555,878165,76,
SRR6654556,154845,73,
SRR6654557,95310,65,
SRR6654558,1029971,73,
SRR6654559,378903,73,
SRR6654560,874663,73,
SRR6654561,186333,76,
SRR6654562,743473,73,
SRR6654563,1031652,73,
SRR6654564,630397,73,
SRR6654565,202512,76,
SRR6654566,1158870,74,
SRR6654567,135590,71,
SRR6654568,776258,73,
SRR6654569,229787,69,
SRR6654570,265013,61,
SRR6654571,255638,65,
SRR6654572,609077,73,
SRR6654573,297384,74,
SRR6654574,344082,76,
SRR6654575,105870,64,
SRR6654576,1004877,73,
SRR6654577,1020359,73,
SRR6654578,230966,70,
SRR6654579,916348,73,
SRR6654580,752168,73,
SRR6654581,533358,74,
SRR6654582,957337,73,
SRR6654583,403209,74,
SRR6654584,207240,68,
SRR6654585,756115,73,
SRR6654586,294064,73,
SRR6654587,938330,73,
SRR6654588,742608,73,
SRR6654589,157912,73,
SRR6654590,18204,76,
SRR6654591,466325,74,
SRR6654592,1439916,73,
SRR6654593,1105200,73,
SRR6654594,182866,68,
SRR6654595,915439,73,
SRR6654596,124628,68,
SRR6654597,447564,75,
SRR6654598,402166,75,
SRR6654599,503977,74,
SRR6654600,510552,74,
SRR6654601,459350,74,
SRR6654602,518054,74,
SRR6654603,376324,74,
SRR6654604,307017,74,
SRR6654605,469092,74,
SRR6654606,502596,74,
SRR6654607,503909,74,
SRR6654608,362935,76,
SRR6654609,478582,74,
SRR6654610,515207,74,
SRR6654611,420631,74,
SRR6654612,456983,74,
SRR6654613,516192,74,
SRR6654614,516214,74,
SRR6654615,501829,74,
SRR6654616,477879,75,
SRR6654617,501897,74,
SRR6654618,535990,74,
SRR6654619,166089,75,
SRR6654620,539463,74,
SRR6654621,465125,74,
SRR6654622,431517,74,
SRR6654623,485106,74,
SRR6654624,494693,74,
SRR6654625,318853,74,
SRR6654626,513125,74,
SRR6654627,115955,75,
SRR6654628,187881,75,
SRR6654629,443864,75,
SRR6654630,465220,74,
SRR6654631,562527,74,
SRR6654632,494697,74,
SRR6654633,508132,73,
SRR6654634,232414,74,
SRR6654635,424714,74,
SRR6654636,496290,73,
SRR6654637,446260,74,
SRR6654638,537204,73,
SRR6654639,540129,74,
SRR6654640,519310,74,
SRR6654641,427125,74,
SRR6654642,431628,74,
SRR6654643,497500,74,
SRR6654644,456344,74,
SRR6654645,523753,74,
SRR6654646,507403,74,
SRR6654647,516594,74,
SRR6654648,216206,75,
SRR6654649,340860,74,
SRR6654650,508601,74,
SRR6654651,507406,75,
SRR6654652,557157,74,
SRR6654653,539989,74,
SRR6654654,520352,74,
SRR6654655,540170,74,
SRR6654656,467324,73,
SRR6654657,536609,74,
SRR6654658,495012,74,
SRR6654659,431681,74,
SRR6654660,543865,74,
SRR6654661,358797,75,
SRR6654662,532872,74,
SRR6654663,532340,74,
SRR6654664,454283,74,
SRR6654665,478749,74,
SRR6654666,552725,74,
SRR6654667,516752,74,
SRR6654668,539836,74,
SRR6654669,525452,73,
SRR6654670,528434,74,
SRR6654671,575388,74,
SRR6654672,457663,74,
SRR6654673,533857,74,
SRR6654674,534034,74,
SRR6654675,525018,74,
SRR6654676,524196,74,
SRR6654677,586314,74,
SRR6654678,502697,74,
SRR6654679,540715,74,
SRR6654680,472825,74,
SRR6654681,547985,74,
SRR6654682,465164,75,
SRR6654683,525350,74,
SRR6654684,511029,75,
SRR6654685,539923,74,
SRR6654686,276331,75,
SRR6654687,458392,75,
SRR6654688,125163,75,
SRR6654689,443524,75,
SRR6654690,97946,76,
SRR6654691,389951,74,
SRR6654692,330489,75,
SRR6654693,458085,74,
SRR6654694,437516,76,
SRR6654695,361263,74,
SRR6654696,446433,74,
SRR6654697,371358,75,
SRR6654698,378644,74,
SRR6654699,390983,74,
SRR6654700,409987,74,
SRR6654701,422488,75,
SRR6654702,467553,74,
SRR6654703,348112,74,
SRR6654704,441927,74,
SRR6654705,456417,74,
SRR6654706,458079,74,
SRR6654707,383802,75,
SRR6654708,260255,76,
SRR6654709,394957,75,
SRR6654710,477791,75,
SRR6654711,332209,75,
SRR6654712,378780,75,
SRR6654713,419621,75,
SRR6654714,494334,74,
SRR6654715,350763,75,
SRR6654716,338345,75,
SRR6654717,441451,75,
SRR6654718,450418,74,
SRR6654719,344355,74,
SRR6654720,442126,74,
SRR6654721,454110,74,
SRR6654722,469327,74,
SRR6654723,442114,74,
SRR6654724,431146,74,
SRR6654725,441168,74,
SRR6654726,372710,74,
SRR6654727,419210,74,
SRR6654728,299232,73,
SRR6654729,211397,76,
SRR6654730,360186,75,
SRR6654731,286665,76,
SRR6654732,799882,75,
SRR6654733,333311,74,
SRR6654734,420536,74,
SRR6654735,414356,74,
SRR6654736,452693,74,
SRR6654737,871076,76,
SRR6654738,466031,74,
SRR6654739,489333,74,
SRR6654740,333819,74,
SRR6654741,380430,75,
SRR6654742,471331,74,
SRR6654743,423052,75,
SRR6654744,489371,74,
SRR6654745,418528,74,
SRR6654746,409711,74,
SRR6654747,435892,74,
SRR6654748,316022,73,
SRR6654749,413750,74,
SRR6654750,369484,74,
SRR6654751,268954,73,
SRR6654752,461868,74,
SRR6654753,472473,74,
SRR6654754,467932,74,
SRR6654755,447962,75,
SRR6654756,371512,74,
SRR6654757,289622,73,
SRR6654758,448664,74,
SRR6654759,501761,74,
SRR6654760,467200,74,
SRR6654761,471285,74,
SRR6654762,470486,74,
SRR6654763,413306,75,
SRR6654764,377931,74,
SRR6654765,455944,74,
SRR6654766,451506,74,
SRR6654767,464805,74,
SRR6654768,425136,74,
SRR6654769,406439,74,
SRR6654770,449623,74,
SRR6654771,431637,74,
SRR6654772,366390,74,
SRR6654773,412026,74,
SRR6654774,535697,75,
SRR6654775,484962,74,
SRR6654776,435463,74,
SRR6654777,434500,74,
SRR6654778,412008,74,
SRR6654779,455088,74,
SRR6654780,350313,74,
SRR6654781,202532,76,
SRR6654782,456276,74,
SRR6654783,308042,73,
SRR6654784,427477,73,
SRR6654785,401895,73,
SRR6654786,165453,72,
SRR6654787,412070,73,
SRR6654788,484396,73,
SRR6654789,364961,73,
SRR6654790,156177,74,
SRR6654791,360284,73,
SRR6654792,296013,73,
SRR6654793,303879,73,
SRR6654794,402091,73,
SRR6654795,282547,73,
SRR6654796,498068,74,
SRR6654797,453024,73,
SRR6654798,371178,73,
SRR6654799,274467,72,
SRR6654800,499487,74,
SRR6654801,430770,74,
SRR6654802,447832,74,
SRR6654803,433760,73,
SRR6654804,435466,73,
SRR6654805,422643,73,
SRR6654806,422217,73,
SRR6654807,518422,73,
SRR6654808,480832,73,
SRR6654809,436642,74,
SRR6654810,428949,74,
SRR6654811,476915,74,
SRR6654812,437498,73,
SRR6654813,425620,73,
SRR6654814,391424,73,
SRR6654815,468801,73,
SRR6654816,469901,73,
SRR6654817,286384,73,
SRR6654818,397827,73,
SRR6654819,407251,73,
SRR6654820,489070,74,
SRR6654821,362856,73,
SRR6654822,429522,73,
SRR6654823,16338,74,
SRR6654824,216195,74,
SRR6654825,182149,73,
SRR6654826,203828,72,
SRR6654827,302906,73,
SRR6654828,253076,73,
SRR6654829,332193,74,
SRR6654830,220495,74,
SRR6654831,158329,73,
SRR6654832,399057,74,
SRR6654833,423592,74,
SRR6654834,220219,73,
SRR6654835,1012114,75,
SRR6654836,229550,74,
SRR6654837,320053,74,
SRR6654838,225497,73,
SRR6654839,309775,73,
SRR6654840,355841,74,
SRR6654841,215680,74,
SRR6654842,166776,74,
SRR6654843,420886,74,
SRR6654844,450282,74,
SRR6654845,411639,73,
SRR6654846,365496,73,
SRR6654847,349637,73,
SRR6654848,375366,73,
SRR6654849,477417,73,
SRR6654850,416689,74,
SRR6654851,1043243,75,
SRR6654852,852162,74,
SRR6654853,287723,73,
SRR6654854,360000,73,
SRR6654855,248827,74,
SRR6654856,272706,74,
SRR6654857,417564,74,
SRR6654858,239688,74,
SRR6654859,631306,74,
SRR6654860,68416,72,
SRR6654861,528780,73,
SRR6654862,379924,73,
SRR6654863,320746,73,
SRR6654864,313454,73,
SRR6654865,382951,73,
SRR6654866,287234,74,
SRR6654867,354794,73,
SRR6654868,449159,73,
SRR6654869,340729,74,
SRR6654870,356718,73,
SRR6654871,240114,74,
SRR6654872,396223,73,
SRR6654873,430547,74,
SRR6654874,172106,72,
SRR6654875,251787,73,
SRR6654876,419516,74,
SRR6654877,393469,73,
SRR6654878,394758,74,
SRR6654879,1228107,75,
SRR6654880,238880,74,
SRR6654881,398502,73,
SRR6654882,259068,73,
SRR6654883,461508,74,
SRR6654884,389446,74,
SRR6654885,200265,73,
SRR6654886,409970,73,
SRR6654887,392887,74,
SRR6654888,235611,74,
SRR6654889,332606,74,
SRR6654890,338461,74,
SRR6654891,318336,73,
SRR6654892,278282,73,
SRR6654893,518051,73,
SRR6654894,432400,73,
SRR6654895,457678,73,
SRR6654896,390989,73,
SRR6654897,398827,73,
SRR6654898,170616,73,
SRR6654899,211609,74,
SRR6654900,378144,73,
SRR6654901,383496,73,
SRR6654902,253365,74,
SRR6654903,385594,74,
SRR6654904,264559,74,
SRR6654905,398052,73,
SRR6654906,284736,73,
SRR6654907,385596,74,
SRR6654908,380538,73,
SRR6654909,210043,72,
SRR6654910,367491,73,
SRR6654911,398219,73,
SRR6654912,384438,74,
SRR6654913,367014,73,
SRR6654914,182974,73,
SRR6654915,389415,73,
SRR6654916,377836,73,
SRR6654917,356224,73,
SRR6654918,396951,74,
SRR6654919,355297,73,
SRR6654920,242022,73,
SRR6654921,274003,73,
SRR6654922,449609,73,
SRR6654923,322547,73,
SRR6654924,321486,73,
SRR6654925,558364,73,
SRR6654926,379782,73,
SRR6654927,280808,75,
SRR6654928,441486,76,
SRR6654929,218336,75,
SRR6654930,566660,74,
SRR6654931,316363,75,
SRR6654932,612825,76,
SRR6654933,396181,73,
SRR6654934,333809,73,
SRR6654935,161907,74,
SRR6654936,360187,73,
SRR6654937,668688,76,
SRR6654938,460875,75,
