GeneID,reads
SRR8883761,218359
SRR8788684,7180538
ERR2723420,160956
ERR232360,197183
SRR835169,2412071
SRR11033835,27617926
ERR2723893,344382
SRR2392494,25034161
ERR863500,1180391
SRR11090055,3120594
SRR3166935,30994
ERR1374129,254
ERR1216011,754367
SRR11303340,238951
ERR1216606,608618
ERR959744,7882
ERR2722994,533035
SRR16299354,503834
ERR960500,336
ERR1889132,951398
SRR10974041,3177144
SRR18296198,20399625
ERR959642,31761
ERR4973562,13826474
SRR9674302,18365730
SRR9207179,10839500
ERR1888604,489319
SRR15242031,89292047
SRR8811918,9070078
SRR4369381,24825671
ERR340699,7157165
SRR7662132,486542
SRR19117214,26117258
SRR11302432,386099
ERR667381,644732
DRR029937,37713889
ERR960730,301
SRR11427271,26273412
SRR6469457,1741288
ERR525410,1396610
ERR1594703,2870097
ERR960635,4811
ERR960633,375142
ERR1757672,1537694
SRR797908,24094392
SRR12150547,26197808
ERR871428,23610
SRR5921147,40527300
ERR968149,1998815
SRR10136114,3334340
SRR6655201,190886
ERR1475511,1282871
ERR738227,2447579
SRR18352690,1055994
ERR1374114,1773
SRR5251439,11226802
ERR492367,1353872
SRR7751607,16947579
SRR11302850,206364
ERR1215936,383457
SRR19859443,41915530
SRR516134,19560788
ERR1124534,1942955
SRR1794626,10599248
ERR1373688,1045818
SRR12874639,11755442
SRR6170095,23120619
ERR1888952,217736
SRR14217686,28893828
SRR6410932,60565170
SRR12194904,4748
SRR1821833,33145510
SRR6250063,1102535
ERR1475570,1032128
SRR6814887,16831659
SRR3679553,20290774
SRR21782745,21125185
ERR1069090,2309885
ERR960524,0
SRR2968447,5354247
ERR968083,2568302
SRR9662021,23313872
SRR6298094,23911662
ERR1730588,2122365
ERR926027,15069
SRR10151983,1130272
ERR1124780,224817
SRR7886633,13391769
SRR19571685,15229637
SRR17247013,8114414
SRR3228712,13157783
SRR14713038,123036254
ERR1475833,1272838
ERR1889015,449547
SRR6655335,327719
SRR12661878,4808695
SRR3679504,20837009
SRR17745579,67
SRR1872019,63131
ERR1124921,1060957
SRR11858756,23809073
ERR1858049,2049069
ERR1099516,513246
SRR14867549,23128842
SRR10126194,344706
ERR411643,5332641
ERR1125087,1403399
SRR15691857,0
SRR15931297,44979850
SRR6250272,1082372
SRR15600950,4506518
SRR18042693,21259405
ERR1414867,887464
SRR10151634,126312
SRR11590410,26705644
SRR6020414,19503
SRR12992435,38115333
SRR5810929,683737
SRR13998088,63202210
ERR1730799,2070721
ERR1124854,33743
SRR5883638,28379581
SRR10070542,1806703
SRR8749825,25936015
SRR9198823,353006
ERR998186,28496
SRR19661779,2173510
SRR16195514,22920894
ERR3300996,29467786
SRR2051109,35352998
SRR5921194,38836627
SRR12037369,496423
ERR1427338,274865
ERR1621428,914223
ERR716921,1349984
SRR13724958,4613430
SRR6469778,484736
SRR11856745,8341894
SRR6469433,941833
SRR17547525,4625208
SRR16195508,4392596
SRR3381776,12511774
ERR1889035,655760
SRR6469371,975549
SRR10095964,490087591
SRR7297839,122282696
ERR1205378,6086
SRR13780565,23581234
ERR406891,8855592
SRR15048112,4499886
SRR11427426,31719433
ERR1069097,1223816
SRR11302570,467571
SRR3228701,10997630
SRR3231353,18371
ERR1757686,1334334
ERR1621484,399509
SRR7268845,9184271
ERR525339,2210433
ERR959863,5
SRR5125790,16609604
SRR2834975,2607331
SRR9198920,346280
SRR13785101,24225016
ERR1442885,1508817
ERR1107979,392118
ERR1218309,426550
ERR2723045,86251
ERR596669,1428413
ERR1821931,2139131
ERR977593,57726327
ERR1889568,928548
SRR4375097,338663
SRR11303116,166156
ERR1888790,57883
SRR6654817,242571
SRR10070664,516036
ERR582908,158006
SRR13796902,2408767
ERR2723980,578606
ERR2146929,1916733
SRR10974080,2998906
ERR7179898,52381124
ERR959365,11964
SRR12125388,6572082
SRR10887560,428858
ERR1442682,1244595
ERR1218378,378119
SRR10151696,403448
ERR999508,43694
SRR17221755,113462787
SRR8928863,279086
ERR667629,1992109
SRR11282030,14302170
SRR6655098,882103
SRR20283708,30251234
SRR15831134,43581861
SRR6469003,896669
ERR1821691,2056443
SRR6468851,1004572
ERR1108518,1221185
ERR1692498,1323829
SRR17499136,19845075
SRR11303377,337955
SRR1872143,460386
ERR1426869,87667
SRR10887545,283450
SRR11303051,293998
SRR3420369,4443244
SRR9198845,12670
SRR7268950,9926021
ERR926014,30758
ERR1216586,317848
SRR6250264,1130623
ERR689836,2050453
ERR1204514,359548
SRR9207181,9004849
ERR1252195,1392136
ERR1099537,405098
ERR716890,1891978
ERR1216403,318506
SRR5469314,34630090
ERR1374509,1202
ERR1442678,1445180
ERR4132490,30119577
ERR1621599,962422
SRR6655094,887774
ERR1475623,1094521
SRR1872833,281668
SRR6908686,125755
SRR5810731,318148
ERR1204486,469543
SRR6908628,82702
ERR780074,2637084
ERR1730748,1819243
SRR10010349,11827524
SRR12661873,3950678
ERR232361,858865
ERR1620557,278530
SRR8182164,42915169
SRR6469286,948556
ERR1407701,848381
ERR1373391,791036
SRR8867572,18976064
SRR16973883,6617700
SRR5320518,29630321
ERR960246,16793
SRR11302363,589246
ERR1215986,905306
SRR4242438,9980457
SRR14217585,13372543
ERR7131145,9984468
SRR10126331,496619
ERR1124477,1596345
SRR6231894,57515148
SRR9622312,11096363
SRR7444129,38978810
SRR14882119,39175094
ERR1443967,12527676
SRR10010392,5846130
SRR3159084,12780464
SRR9207191,12475460
SRR6908672,47943
SRR11777177,247638757
SRR12083048,5297176
SRR16676618,17259887
SRR3083695,13219568
SRR9198676,417460
ERR1215879,493372
ERR517880,2468085
ERR659855,3939535
SRR8485409,4072274
SRR16299515,372096
SRR15100863,1979460
SRR14217636,25255348
SRR6250250,7
ERR960759,28003
ERR232301,8655626
ERR1889176,1700802
ERR2723920,165003
ERR1891723,177312
SRR12037344,476897
ERR1888413,45274
ERR1730515,1413562
ERR411479,9488298
SRR11267498,23127320
SRR10127651,19121514
SRR6655181,986601
ERR960916,86
ERR959704,24059
SRR10153639,27328552
SRR10863003,39658
ERR999391,595645
SRR14993666,87075926
ERR959426,16146
SRR11302344,342869
SRR15931293,36502706
SRR6211482,37250
SRR10117583,36073101
ERR525367,2849602
SRR13181533,25713583
ERR1216122,502810
SRR7989640,19448197
ERR1888844,35934
ERR1124657,1857665
ERR1888310,454832
SRR11302360,251197
SRR1146566,2846341
SRR8106461,776786
ERR999356,10543
SRR6324386,24517499
ERR1215545,4065
ERR1124467,684988
SRR11293510,15919210
SRR12432923,11080637
ERR6501830,30309637
SRR7299178,14882115
SRR9875061,6342464
ERR1857955,2459055
ERR1124760,644377
SRR10899680,43577482
SRR13046869,78232672
SRR12429755,30125332
ERR1427222,202360
ERR1216928,11558310
ERR1858031,2495521
ERR1621629,841878
ERR1204347,400929
SRR17714694,19860053
ERR1374345,826
SRR6654804,362869
ERR1215775,3206
SRR10117541,33663897
SRR9674252,11506057
ERR1889339,172778
SRR9198655,731079
SRR8945524,13881419
SRR6039677,16175873
ERR1891688,5611382
SRR1872489,204160
SRR8787769,219477
ERR871552,1300880
SRR14703428,5378183
SRR10151573,1472037
SRR10436022,26383966
SRR1736704,4091180
ERR1692559,715729
SRR5921155,41355268
ERR1252114,1464225
SRR17282607,17118200
SRR6176644,19483
ERR959717,29170
ERR1374539,4046
ERR1858069,2465475
ERR1857608,2559589
ERR1374165,279
ERR999487,588444
SRR9067640,22680473
ERR1252036,1329220
SRR8587739,17838989
ERR1252242,1434084
SRR8928951,655743
SRR6469193,887513
ERR1889284,1425509
ERR1108171,1333687
ERR492342,1350670
ERR1373749,555509
ERR830341,1847357
ERR659976,1918065
ERR1373788,79860
ERR1888748,235304
SRR5125633,18038178
SRR11214434,30848314
SRR21177745,20681911
SRR1872929,377116
SRR10550545,20756400
SRR7764530,19581853
ERR1215564,598740
ERR1373451,654196
SRR11554196,63828020
ERR1427165,102147
ERR998230,113486
ERR1889410,181
DRR189394,35387249
SRR22270146,18754352
SRR3498287,0
SRR13115064,9207896
SRR11427453,6221432
ERR853804,825430
SRR22561324,19553765
SRR11302438,681454
SRR8106525,748343
ERR1396815,17181
SRR7264590,3048
SRR7813742,36404975
SRR3228729,36457918
SRR7875955,25323236
SRR7662033,788655
SRR11303210,150310
SRR7662143,331531
ERR1426849,1302859
SRR7268836,9629979
ERR1427404,117642
SRR6469800,1599905
SRR11684036,42268689
ERR1888163,442890
SRR11302605,306178
ERR4648670,9519260
SRR10735816,11206944
ERR958898,1
ERR959544,15670
ERR1373511,744326
SRR10151886,3410273
SRR870774,2260007
SRR6655353,457188
SRR18305967,22956080
ERR1373528,657708
ERR2723337,432855
ERR1374824,280
SRR14428578,105470228
SRR15927827,19165873
ERR1432019,3032247
SRR19086699,33604554
ERR2723435,472313
ERR1218443,512502
ERR1395856,505617
SRR11206252,8609461
ERR232348,152477
ERR596597,2007371
ERR960469,47036
SRR6655308,261364
SRR1872273,345
SRR363984,500527
ERR958868,119016
SRR14213379,16315870
SRR6654849,426565
ERR667405,796558
ERR1216405,518036
ERR1067170,2389519
ERR4029231,15224329
ERR2723967,294382
SRR13015646,23001160
SRR12185264,28479161
ERR1857693,2711508
SRR13015631,29002131
SRR7746637,7788434
SRR6654839,280834
ERR853685,901269
ERR1069108,1118164
ERR738212,2333559
ERR1395852,505064
SRR3381877,11458978
ERR1889403,29980
ERR854849,914525
SRR8632325,144726
ERR582946,117498
SRR6250044,1640010
ERR2723734,259653
ERR697882,2216955
SRR11917475,16312827
SRR5342791,35957219
SRR11427281,25015102
ERR1442733,1333812
ERR3838754,12549539
SRR18220759,10177044
SRR1062235,3183788
SRR19430238,25897012
ERR1889321,291978
ERR871340,1400472
SRR7410404,14921834
SRR11090036,3110370
SRR12623497,0
ERR1427239,178647
ERR569530,90507
SRR5605445,8980950
SRR6654613,419539
SRR8106708,902664
SRR7947912,263319971
ERR1426971,151304
SRR10151725,883592
SRR8106409,174291
SRR12744941,20351008
SRR13238449,1464879
SRR16339849,24327854
SRR10010342,7017327
ERR959625,7122
SRR13091259,37341758
SRR6477202,56821392
SRR1790101,24393641
SRR15712674,443991
ERR2154746,743197
ERR1205366,4733
SRR19661785,1315954
ERR1251885,1146320
ERR2154661,2117964
ERR659909,1686803
ERR2154785,68513
SRR17210890,27237349
ERR1889823,1484
SRR11303110,238307
SRR8981191,15824134
ERR1475487,451198
SRR15376937,21911048
SRR8106316,125861
SRR9849207,19781138
SRR21429713,18540107
SRR10863033,18364421
SRR6047141,18728110
ERR1821562,1829568
ERR1373705,1023072
SRR7637839,22927616
SRR14217680,3190332
ERR1414923,868598
DRR029942,9466955
SRR10151715,1207524
SRR6469050,766470
SRR8883857,316580
SRR12661796,9632675
ERR1662955,477190
ERR340742,5270135
SRR10060613,21348858
ERR1216546,653817
SRR13388647,67671864
ERR1251984,1012980
ERR1396856,98675
ERR1204420,470466
ERR600678,3346142
SRR21526557,11079761
ERR659928,1292384
ERR1621418,1102617
SRR1871929,20947
SRR12661746,12465224
SRR12661895,7848327
SRR4199304,26826252
ERR1124421,1671196
SRR13074806,282798
ERR959687,80708
SRR10010395,6987146
SRR13115070,7152873
SRR10490654,1547053
ERR1215906,442481
SRR8928855,59384
SRR038626,13118582
ERR689882,2042722
SRR11917481,19460197
ERR1407550,112296
SRR6268108,6374972
SRR1531447,56306
ERR1888472,16510
ERR1204314,410910
SRR9198756,444258
SRR6811824,107194
SRR6814870,13153925
ERR2723666,614396
SRR3083734,8004810
SRR6289819,4599884
SRR11302509,427396
ERR1888616,5523
ERR1426867,153099
ERR960798,11
SRR17714710,21726718
ERR1205265,4903
ERR1620473,706618
SRR17630948,26785679
ERR1692622,822349
SRR17219967,1205092
SRR11577277,9426405
ERR1730811,1335907
DRR162486,5135333
ERR202524,2591040
SRR13115079,2092161
SRR9849257,26008491
SRR12045001,17377403
SRR5235640,24190998
ERR2723914,571103
SRR8788647,11279701
SRR13402904,21283302
SRR16973868,7041007
SRR870804,1850743
ERR1204375,474353
ERR1427332,209642
SRR2567880,7768161
SRR11302690,289266
ERR569492,0
SRR11427304,37053505
SRR8106500,984170
SRR17247909,26025451
ERR1889146,156913
SRR11267533,23338903
SRR6468776,866468
ERR2723918,258799
SRR17218106,69508120
ERR1621652,776644
ERR1410137,5995368
SRR1871937,104
SRR11869106,12980990
SRR7942613,42758581
ERR1215922,363202
ERR1414975,679487
ERR1407548,15411
ERR1407568,28584
SRR6250308,1002969
SRR6469593,1096015
SRR10974097,2881869
SRR5382028,14698764
SRR1062747,3121564
ERR596582,1922720
ERR1069139,2000635
ERR1407660,412836
ERR1442788,1416972
ERR689859,989588
ERR958961,9542
SRR18731945,19468733
SRR8816380,24568632
ERR1396923,132283
ERR1442689,1174277
SRR23064378,20367650
SRR13938370,4216462
ERR492299,1104624
ERR999550,9220
SRR11590411,43511920
SRR9622333,398948
SRR3465548,21008108
SRR16299199,869673
ERR958952,22423
ERR1205283,501937
SRR12037323,448886
ERR959602,40982
ERR525398,2115220
SRR5639262,47213079
ERR1427082,442731
SRR8883771,385918
ERR1426965,72419
ERR1407683,8979
ERR3446761,5726686
SRR13015605,17983786
SRR10010368,5342488
SRR5810690,1125936
ERR1891667,4960223
ERR1251918,991090
SRR12037412,613317
SRR6020406,121
SRR12070747,12435908
SRR11926635,30445959
ERR1595118,7439436
SRR12008030,20137920
SRR1062387,3094604
SRR6250080,1320535
SRR6890911,22023905
DRR162513,3050723
SRR15321083,63976117
SRR5810931,851579
SRR14075702,21143624
ERR959737,1
ERR1125042,1623712
SRR13234625,26121957
SRR11700449,2538424
SRR2125735,6500808
ERR853482,847815
ERR960066,42050
SRR9962810,26110493
SRR8135951,25023837
SRR3159071,10006614
ERR1373430,726946
SRR3166929,511850
ERR960268,15213
ERR573419,1858133
SRR8106475,639514
ERR1124815,325132
SRR8928799,604675
SRR12831466,22709132
ERR1415400,910441
SRR6289785,4754649
SRR10974008,2829580
SRR11186457,26879522
SRR18053113,44474778
SRR14217587,13291531
ERR854832,735911
SRR13181529,18983807
ERR1426759,1644619
SRR14703462,1413452
SRR1871994,191747
ERR3838748,10917587
SRR3207417,11612224
ERR1215838,419185
ERR1889435,322923
ERR1427355,379474
SRR633540,11215812
SRR18053117,36549177
ERR853473,941928
ERR1204502,396625
ERR960503,2236
ERR411498,3952197
ERR1204461,715054
SRR18731942,20196718
SRR6469603,1410822
ERR2723814,561263
ERR1415432,730084
SRR14163086,25673271
ERR1407679,14028
SRR19641872,59116978
ERR1204288,634630
ERR780092,1904811
SRR6890853,46859438
SRR6469465,1294887
ERR1374503,1422
SRR10126260,483712
ERR667396,1232254
SRR7801956,3934228
ERR959354,431089
ERR1821677,2116473
SRR8383282,1271632
SRR14217648,13377587
ERR1730798,1887637
ERR780102,2272007
ERR1730595,1431069
ERR1414934,834740
SRR11302761,393982
SRR15813419,112930595
SRR10070754,1749993
ERR1407532,168782
SRR12023699,45263192
ERR998125,46016
SRR6468917,896586
ERR1730734,1206801
SRR1872212,24025
ERR1475499,561158
ERR1891724,5408872
SRR1062262,49354
SRR2239184,18569343
SRR11302981,260290
SRR11186441,39891504
SRR5810789,714685
SRR10958344,31626209
SRR6654593,960601
SRR870848,1886149
SRR11785630,7905237
SRR13979082,4866
ERR2723490,112530
SRR6654937,608418
ERR1204582,125081
SRR10136115,3153618
ERR1426786,1105202
SRR13234665,25700293
SRR6469613,1378994
ERR968040,1490642
SRR19641889,22090208
ERR737736,2284241
SRR13074831,754194
SRR13646724,60620365
SRR6250316,178612
ERR1475591,750059
ERR573420,2062100
ERR959484,25514
ERR1108120,1016755
SRR19571675,14219040
ERR1821827,2116306
SRR6469081,495365
SRR12354657,34676836
SRR8377239,10805638
SRR6655253,236792
SRR12874655,13018248
SRR7699164,34706141
ERR2722991,1323
SRR12356843,24258856
SRR10586529,67611206
ERR2154675,764545
ERR1889751,255114
SRR22018588,22062413
SRR12005390,49532700
SRR8106540,859650
SRR11801336,28959950
SRR3679508,21090401
SRR8377234,1939276
SRR6469298,1284932
SRR18296204,21789942
SRR6268050,4452994
ERR1621401,856940
SRR11092492,30844780
SRR13780566,22588961
SRR6469242,460436
ERR780067,2058059
SRR8883876,592173
ERR1888121,940
SRR1872705,122682
SRR1872173,555391
SRR9198663,439413
SRR6387404,11670682
ERR2723033,164873
SRR10151919,147195
ERR1204416,623575
ERR959506,0
ERR960351,17475
ERR670982,3023485
SRR11303036,346193
ERR960195,96919
SRR12661868,7068827
SRR10490659,3353790
SRR11090043,2239803
SRR14217732,23407303
SRR14693493,27658862
SRR8106596,1124984
SRR6249949,356848
SRR1062580,3465915
SRR7662125,530710
ERR1889055,619265
ERR1427066,768114
ERR1108025,705658
SRR5893118,1508050
SRR10151631,56191
SRR11039794,12413444
SRR5320520,22779195
ERR689799,2579780
SRR22318720,5150120
SRR3923683,7632343
ERR1692605,1260797
ERR853670,817568
ERR999349,1002951
SRR8106477,678857
ERR853583,864368
SRR3498291,22
SRR1611972,7725858
ERR1888470,108016
SRR6654678,424840
ERR737763,39339
SRR5921189,44596802
SRR11427450,30153593
SRR13015650,21137109
SRR22805220,24416954
SRR1872954,72773
SRR1872462,351039
SRR13015614,17782541
SRR6655362,320152
ERR3446776,4472804
ERR1410186,786432
SRR12650412,15078230
ERR960064,24473
ERR1888969,587974
ERR1124870,225238
ERR3446748,5013222
SRR1555533,2241973
ERR1475809,1076539
SRR6374791,19322327
ERR1373500,870236
ERR1426768,2043367
ERR1821600,1880063
SRR6268114,3919255
SRR12774404,3104
SRR20001192,0
SRR10753206,1940227
ERR853664,868888
SRR5113046,6686501
SRR6268056,3929910
SRR10916832,21564606
SRR850590,33619465
ERR1397025,85213
SRR11302684,426822
ERR960750,1285
ERR477365,3564797
SRR6289657,10429290
SRR6655357,435540
ERR697959,2844662
SRR13015621,19961541
SRR8383292,1628439
ERR1888652,289906
SRR9189634,22719116
SRR12340476,35663095
SRR10151810,385591
ERR1374637,1435
ERR1857687,2431175
ERR999514,5680
ERR780123,1512173
SRR17248527,19996556
ERR718570,8153010
SRR5507582,14162593
SRR6655156,791213
SRR13242471,17275288
SRR11303339,421064
ERR1396888,84521
SRR5952029,41886248
ERR1216344,798901
SRR8106524,853675
ERR1124701,105772
SRR10040060,8245219
SRR7410409,12443942
SRR10510897,10561284
SRR17714692,21568176
SRR8706241,8768099
SRR1872148,343116
ERR3454280,69351
SRR10126248,140934
SRR7662084,42167
SRR11926672,20111901
ERR1374557,1710
SRR13238444,220395
ERR960593,25483
SRR12661912,26963480
ERR1108100,1159120
SRR8992787,3540808
ERR1857903,2677881
ERR780117,2611281
SRR3166964,4323940
SRR5921067,51922214
SRR10836793,7796321
SRR8788633,11669658
SRR17714678,24764188
SRR16518317,14446621
ERR998265,930198
SRR870813,1883927
SRR1062297,3092839
ERR984479,23040
ERR958858,0
ERR659796,1213996
ERR960051,10787
ERR1892054,1328404
ERR1108835,1357834
SRR11302745,272433
SRR17218093,38438945
SRR6655214,738560
SRR12661802,7193153
ERR1204349,449152
ERR1374239,1263
ERR1730682,1495092
SRR21119113,16184948
ERR1821513,2244955
SRR1062333,3466692
SRR11267509,21029986
ERR925723,26797
SRR6654967,234764
ERR1218480,292647
SRR6469723,1343175
SRR11427385,25073210
ERR959943,3065
SRR11926687,15068900
SRR17497228,20794147
SRR13015583,17056360
SRR3381777,11093317
SRR6469309,1890148
SRR6655081,428776
ERR1215745,42539
SRR8787786,620782
ERR659871,172
ERR737731,1853482
ERR780113,2465739
SRR11427218,28201638
ERR1889791,341623
ERR1857575,2168207
SRR6654916,335021
ERR853729,839732
ERR959460,9259
SRR9693181,22733393
SRR6469716,10741
SRR6908668,507769
SRR18820774,27403124
SRR6289669,4513033
SRR16298989,613524
ERR1427204,322742
SRR14703429,13501389
ERR1416187,1153845
ERR960506,26046
SRR12661674,221
SRR13528197,54765840
SRR10887503,188689
SRR3228708,34919742
SRR1039865,22350121
SRR13839963,3226409
ERR1215571,22336
SRR14930242,25623754
ERR1204404,429490
ERR1692524,1073745
SRR17547519,6351400
SRR10040100,17437050
ERR1889348,726412
SRR12070792,7360191
ERR1415228,789930
SRR13979103,12475
ERR1620481,1078474
ERR977580,66724483
SRR7886618,7758471
SRR7633494,87339
DRR162468,4272497
SRR13074841,431634
SRR11303112,478570
SRR1872767,460504
ERR1888198,135
ERR1620541,1929432
ERR830311,1298527
SRR4017367,33471435
ERR2722980,647846
SRR17191190,19988651
SRR9962805,26081234
SRR6468950,729423
SRR13759094,11189580
SRR6655317,375729
SRR14217718,21062475
ERR871302,1307037
SRR14813042,20047551
ERR1730518,1507316
ERR1858084,2411573
SRR5810799,459815
SRR12070752,9589806
SRR4469351,13849494
SRR8106419,155290
ERR1414925,571049
SRR9849202,25883608
SRR16299470,476076
SRR20002728,25709376
ERR959626,10478
ERR1215581,528950
ERR1204448,798707
ERR2723123,340281
ERR1374278,995
ERR1374622,551
ERR1216102,667249
ERR1427376,199539
ERR1205264,4711
SRR12661781,8535184
ERR1216521,606773
SRR1342217,9434339
SRR7252510,24480607
ERR999445,895423
ERR477366,2962961
SRR9207197,12073745
SRR7789617,2108900
ERR960334,18301
SRR10974064,2871684
ERR1374702,1024
ERR1373689,962893
SRR1062435,3547193
ERR1757700,1922250
SRR7637831,28509261
SRR8787663,1197514
ERR1415413,722118
SRR6469044,282471
ERR1475713,990286
SRR9875017,7574254
ERR659977,2018600
ERR1374727,2389
SRR11909511,50195576
ERR1757602,1474197
ERR659815,2160474
ERR1416108,1007729
ERR2402431,29604768
SRR10070645,325839
SRR10126329,479331
SRR12749700,87688482
SRR6250166,639824
SRR11302944,630867
SRR6451495,9402646
SRR870819,781902
DRR189373,17654907
SRR3139113,26795665
ERR2723286,2091345
ERR959771,3
SRR9735180,33271973
