SRA_run_accession,count
SRR13594977,6952
SRR9849244,234432
ERR1374467,5870
SRR7268913,118486
SRR1872069,23164
ERR1124990,875890
SRR8071437,783024
SRR7468681,71465
SRR12874660,112952
ERR780102,105360
SRR6416899,199458
ERR582886,252
ERR1692508,36116
SRR1872681,46732
SRR14217610,111968
ERR1203522,168616
ERR202612,1250
SRR9119512,1198522
SRR6289653,293116
SRR13849958,803596
SRR1062642,19005
ERR959259,11018
SRR11302512,1094
SRR1062424,19108
SRR11033834,1058894
ERR853615,49938
ERR1692465,49330
SRR8883731,90698
ERR1889619,196708
SRR7264566,13969480
SRR7264576,1750398
ERR411496,55628
SRR10151942,108820
ERR1889794,44878
ERR959464,4272
SRR16299591,4239
ERR959604,7730
SRR1872241,12988
ERR1889323,294568
SRR7613119,800560
SRR10126138,8248
ERR1107865,261904
SRR3498284,2021344
ERR1821935,21976
ERR1889170,285066
ERR871463,3738
ERR959752,3164
ERR1215837,208852
SRR11302305,71
ERR853542,39170
ERR960401,544
SRR13839976,35071
SRR4124040,58924
SRR17224784,26770
ERR962908,356
ERR999567,364
SRR6818808,406810
SRR1062489,31985
ERR582937,1772
ERR1415131,70144
SRR8298677,562880
ERR960508,8516
ERR998172,92
SRR16490786,13240
SRR10151608,65370
SRR8735312,419080
ERR1888653,18138
ERR582917,2036
SRR12661658,51499
SRR9198940,30867
ERR1203521,182484
ERR1475552,21172
ERR962919,46836
SRR7789590,15357
SRR8928822,20586
ERR1107992,93702
SRR8599808,1148546
SRR3228698,35895
ERR667479,39028
ERR1427245,832072
SRR953531,2584585
ERR960705,34552
SRR10753234,50976
ERR1218314,176926
SRR11302317,769
SRR6468825,89066
SRR1062460,32379
ERR7132847,357526
SRR6468933,48262
SRR372793,197878
SRR3231325,475808
SRR12070762,28667640
ERR1124550,340274
ERR1620513,4
SRR6469437,23606
ERR853691,37056
ERR1099448,133436
ERR1124420,307538
SRR7666344,230164
SRR5810697,2564
SRR10151578,39242
ERR1252142,17834
SRR9674292,120806
ERR1858037,38338
SRR19077304,532832
SRR10126074,21651
ERR1216180,71076
SRR9207194,119302
SRR7612981,255760
SRR1872829,19626
ERR582867,278
ERR1108186,211572
SRR12340457,1095190
ERR960232,5910
SRR21518686,8560798
SRR15927818,187954
SRR10040117,1668232
ERR1621686,22906
SRR3381850,419644
SRR15783453,379616
SRR12436750,160439
ERR1099567,152946
ERR1216703,108848
ERR1442676,14404
ERR1475803,45162
SRR7757828,2478634
SRR6289727,77194
SRR6818809,386394
SRR18049408,16702
ERR959166,10598
SRR8106414,24696
SRR10974040,66626
ERR960430,5784
ERR960246,118086
SRR6250220,73372
ERR958757,16708
ERR960305,25788
SRR21518656,2479898
ERR1427140,615806
SRR11542114,154566
SRR3231305,14303074
ERR1889772,138166
SRR7268962,178318
ERR1252062,14072
SRR16490792,13382
SRR14428556,121800
ERR1251930,12920
ERR1475669,14134
SRR6468767,73694
SRR2239184,197906
ERR1204506,56244
SRR797918,217759
SRR11040636,215202
SRR8106695,20910
ERR949646,2430
ERR2723593,335274
ERR1857926,27106
ERR959644,8
ERR1889349,212086
SRR10863015,2684128
SRR5921137,197842
SRR6215421,272252
SRR6469582,2
SRR9198680,20285
SRR16964677,282630
ERR1397045,50094
SRR19762948,193961
SRR5366718,1472962
ERR718587,96056
ERR1107943,162784
ERR1205331,66
SRR14217686,110178
ERR1251919,12508
SRR20001189,663146
ERR1416019,30542
ERR667627,46998
SRR14373550,14550
ERR1757718,24240
ERR853617,43092
SRR9608469,1319536
SRR5483535,286888
SRR18124371,287498
ERR1099417,114314
SRR17714710,410594
ERR1442663,11410
ERR1373422,28660
SRR1872765,24388
ERR1408787,198
SRR9119502,780140
ERR1124995,497314
SRR1872247,28978
SRR1524241,283060
SRR1821817,201677
ERR1218495,129850
SRR7883095,12364
SRR10990412,3674184
SRR10887583,241258
SRR11773510,7410883
ERR1889415,137342
SRR5810727,552
ERR216331,488566
SRR870938,228485
ERR1251900,13818
SRR18181448,636626
ERR958914,15004
SRR6469738,94884
SRR12037319,11268
SRR18731943,177134
SRR1872175,167822
SRR1062301,34107
SRR12661606,131874
SRR12037498,12038
SRR17282613,336246
SRR519748,4404478
ERR759375,262244
SRR21518657,2573336
SRR21966443,171444
SRR3139111,747844
ERR959865,2196
SRR12037447,75817
ERR958845,20530
SRR11590437,354602
ERR1099463,206440
SRR14993680,302524
SRR11303355,167
SRR14783848,1016415
SRR17400052,198414
SRR21518671,2213718
SRR18516949,26005
ERR1373428,30370
SRR5398456,1119208
ERR1215529,132228
ERR1204360,158426
ERR1888828,164450
SRR8286605,160868
ERR1821822,26488
SRR2751026,311279
ERR1124806,563084
SRR13674932,746650
ERR697931,77278
SRR10117593,29433
ERR2723401,5846
SRR11427287,301370
ERR959432,224
SRR12436839,110814
SRR7268950,161734
ERR1888512,571308
SRR6654426,722
ERR925728,280
SRR10408942,155480
SRR8106492,15124
SRR5893116,145909
ERR1396850,13050
SRR10899681,970989
SRR1647683,263860
SRR9850643,12646
SRR7947900,10416774
SRR18745503,1627266
ERR1099559,210430
SRR10070845,73494
ERR960940,1398
ERR1620433,191190
SRR6268120,30380
ERR718654,102260
ERR1621359,41416
SRR18788799,164030
SRR12023704,675968
ERR1730716,25096
SRR7789533,9317
ERR1252173,17896
SRR10070779,76010
ERR2723586,179176
SRR7942613,600364
SRR886451,1641382
ERR1475606,39704
ERR1888768,72882
SRR10550553,97412
SRR1062778,21957
ERR1373458,22732
ERR1205259,46
SRR12661523,46962
SRR12999265,1028408
SRR959331,99117
SRR11302908,119
ERR1889728,378476
SRR10887444,365526
ERR1407674,29388
SRR12125414,35293
SRR5443678,242220
ERR1107963,175076
SRR10948882,38616
ERR1218315,156842
ERR1888933,450000
ERR1251964,13476
ERR960984,170
ERR1889187,118280
SRR6654443,3277
SRR9906797,106384
SRR8106642,50706
ERR960912,816
ERR959834,31602
ERR1122780,96290
SRR8383279,6406
SRR6469514,123656
SRR5382011,133593
SRR4199303,200433
ERR1858034,28400
SRR7789617,21570
SRR16299551,15536
SRR7902421,38270
SRR12193583,326332
ERR1124657,316460
SRR8106269,399136
ERR1416037,20698
ERR697945,65968
SRR10070620,71628
SRR10887479,269510
SRR8782102,7873
SRR13388661,1222102
SRR1872227,15168
SRR13242468,11644
SRR22437984,246202
ERR2723679,94824
SRR12672476,148412
SRR7661991,47218
SRR11206287,61415
SRR3381816,192982
SRR13115056,1930088
SRR21420708,169188
SRR6908607,38676
ERR659896,76494
SRR15204110,209986
ERR1621596,85524
SRR18390903,1882184
ERR871296,262566
SRR13234652,72818
SRR13938383,100744
ERR1410126,362786
SRR6494615,1000700
ERR1408819,54424
SRR8250774,325232
ERR1888659,89274
ERR1416074,25800
SRR6249989,50022
ERR968091,1044
ERR1215690,18
ERR1889709,301242
ERR1373479,26240
SRR16327302,172432
ERR1427082,643572
SRR18220770,90471
ERR1108220,111758
SRR6468768,59404
ERR689805,67890
SRR1062377,116251
SRR17282605,379740
ERR780116,160802
ERR697973,113928
SRR12037343,14341
SRR10887572,575482
SRR11577246,37368
ERR1205287,44
ERR1889265,130268
SRR9728753,421212
SRR9674329,708288
SRR1872891,24176
ERR1124731,412172
SRR17183782,31849
ERR1218456,160464
SRR16681979,151162
SRR10828012,480972
SRR10887492,198616
ERR1857811,7922
ERR659771,94822
ERR960961,60
SRR12194945,380214
SRR11302650,201
SRR11700440,490747
SRR1872749,7630
ERR998114,162
ERR853631,47514
SRR8632332,645778
ERR2723570,251310
SRR6825152,267274
SRR11869112,58547
ERR1442741,14934
ERR517966,52880
ERR960830,5482
SRR5378561,199902
SRR17007610,650813
ERR1415387,102510
ERR4902957,223764
ERR1410115,405540
ERR449270,52544
ERR657567,59456
SRR13724916,119754
SRR10058763,265290
SRR11114792,67198
SRR8106320,1023190
SRR6654388,12410
SRR13269766,193430
SRR5115725,52719
SRR11303009,71
SRR10151639,38728
SRR9849228,280086
ERR1888697,123024
SRR10151702,58490
ERR854783,85458
ERR1757377,22824
DRR032744,170101
SRR13234629,196774
SRR10038915,558568
SRR18338533,286434
ERR1889387,289438
SRR10868217,300896
ERR667427,38192
SRR10989885,424646
ERR1427043,552550
ERR1426787,126200
DRR162503,39670
ERR1396981,8854
ERR871462,1834
ERR1427326,752206
SRR11303165,63
SRR12070807,25110452
ERR1218370,176712
SRR8787771,141601
ERR1475708,43908
ERR1442759,14302
SRR11909511,614822
ERR2723821,24352
SRR21966435,118269
ERR2154702,118464
ERR667363,18350
ERR1427309,946798
ERR1889071,133800
ERR1888234,39034
SRR3169297,644806
ERR1427267,758394
SRR13602447,219208
ERR2723830,49078
SRR10358701,883478
SRR5921043,320283
SRR5921112,196630
SRR10070545,592960
SRR22018598,756356
SRR12661558,96928
ERR697864,100934
SRR7049637,1198186
ERR1216321,139866
SRR8383315,10642
SRR5382020,150716
SRR6237743,81314
ERR963152,126
SRR870834,142310
ERR1888218,57254
ERR1373377,18736
SRR16299514,10605
ERR1427195,699576
ERR667375,28944
ERR1215978,145312
SRR5810805,2602
ERR667505,27918
SRR578904,231952
SRR6469254,116784
ERR1816506,27070
ERR963206,232
ERR1442875,15258
ERR1289937,146086
ERR1889511,50276
SRR11039791,138606
ERR202584,278
ERR1215691,135502
ERR1414853,54714
ERR659837,65956
SRR6469375,86786
ERR1427056,1179014
SRR22805235,188582
SRR7905406,3590184
SRR21177744,169004
ERR999413,46
SRR1062452,26490
SRR870815,145082
SRR1062700,20536
SRR8868550,529442
ERR145633,182262
ERR1889721,333754
SRR1062711,19358
SRR7662032,44260
SRR13979081,1821945
SRR5893080,138460
SRR13115068,338442
SRR9850668,1879
SRR10117513,280775
SRR19978693,358582
SRR1872887,37768
SRR11302862,99
ERR1621622,56050
SRR1562533,102990
ERR962964,96212
SRR1062363,115930
ERR1427422,933428
ERR1124804,367696
SRR6655191,12704
ERR977584,2666040
SRR16905280,2270214
SRR10151964,68258
ERR960157,2
SRR15927806,104412
ERR2723800,205656
SRR1872259,37572
SRR15376945,2018248
ERR1857985,27458
SRR10125975,27098
ERR830310,147720
ERR1204254,131854
SRR13839967,121753
SRR8298709,446296
ERR517864,77162
ERR1442817,12176
ERR1889001,246808
DRR162508,53210
ERR1692583,54454
ERR1475816,57734
SRR8106666,18690
SRR11303177,126
SRR11302783,85
SRR19638155,1458994
SRR1872173,41364
ERR959410,4676
ERR960437,4206
ERR1215536,183950
SRR1872550,99604
SRR6250057,38
SRR10974068,59832
ERR1205317,94
ERR4172790,460984
ERR1374701,11000
ERR1205374,58
SRR8816377,376884
ERR1374700,10782
ERR2723843,9270
SRR1062229,5413
ERR998338,41074
SRR7662024,31543
ERR1427039,729414
SRR4017371,1329464
ERR1888199,118242
ERR467066,99076
ERR960351,1310
ERR926017,336
ERR853795,57780
ERR1374481,3362
ERR1414987,63830
SRR8787773,9283
SRR8552550,153929
ERR1427399,844818
ERR999372,858
SRR13866626,186211
ERR525378,26692
SRR1049952,299384
ERR3446740,64638
ERR960736,3790
SRR10887531,64680
SRR11303121,86
SRR14567472,651088
SRR1555505,2205
SRR11293495,527650
ERR2154785,4272
ERR1108198,166776
ERR3489857,160652
ERR1373396,23818
SRR8106602,29552
ERR1216493,22784
ERR590720,32174
SRR8106323,553134
ERR1857724,28370
SRR1062449,27231
SRR6655194,7585
ERR1215715,26
SRR16299237,12710
SRR13015585,202214
SRR8106262,519242
ERR2723201,11282
SRR21782740,242674
ERR1889562,104748
SRR12898816,349328
SRR3166934,51590
SRR23064376,260400
ERR1204505,173510
SRR10078100,451278
SRR6655126,108225
SRR17400070,161296
SRR11926680,259360
ERR1374519,14954
SRR10393513,14066
ERR7131170,312425
ERR1215568,36
ERR1124671,315084
SRR1872626,15924
SRR16768275,278926
SRR9198973,9182
SRR7292726,578481
SRR10277630,231986
ERR7131151,289414
SRR21966441,144418
SRR2225572,110022
ERR1857749,702
ERR573458,33832
ERR960955,38
ERR1888831,30184
ERR1888140,44900
ERR1889388,214720
ERR1821766,21490
SRR2751012,189915
SRR6025608,391748
SRR11206283,68936
ERR1821510,25638
SRR10277625,225188
ERR525354,41224
ERR1252231,17160
SRR17282609,371873
SRR14567483,314974
SRR393002,61546
ERR716767,154306
SRR5893074,242267
SRR8787605,40840
ERR1475561,51450
SRR15813431,209462
SRR13039588,97948
SRR11033817,49846
ERR1620509,148840
ERR273881,2748
SRR14456965,184639
SRR8485405,67720
ERR1475790,25230
ERR1857981,32328
SRR3381825,154248
ERR1215849,384
SRR1872585,64
ERR1415441,71430
ERR1396862,16892
SRR11601827,1165670
SRR1871937,18
SRR8816379,393296
SRR6250074,75086
ERR1374154,1970
ERR1730558,18910
ERR1204421,280902
ERR1374276,12666
ERR959732,330
SRR6469096,49666
ERR4844840,147686
SRR6469173,104840
SRR3544822,23694
SRR11213702,42398
ERR1216454,38676
ERR1857587,29238
ERR1889205,17698
ERR949658,154142
SRR1872698,24580
SRR15204071,212500
SRR10323898,610212
ERR1888912,195694
SRR1062811,1089
SRR15293962,1704716
ERR2723058,58976
ERR1374831,4974
SRR10070816,164680
SRR10151884,127528
SRR6025614,196908
ERR1757403,16192
SRR12194953,281268
SRR5837499,228294
ERR1757476,21998
SRR10126313,18489
SRR5810826,2450
SRR870860,131399
ERR1124505,224330
SRR17262952,30354
SRR22018597,742686
SRR6289674,68638
SRR6654634,14426
SRR1872401,52
ERR657547,102438
ERR968036,202
SRR7662062,16037
SRR8298674,342720
SRR6334841,576845
SRR7789582,3128
ERR596686,24576
ERR2723745,54904
ERR1122654,128294
DRR029937,107678
SRR11303057,38
SRR8787685,51971
SRR11214426,336802
SRR5931559,159938
SRR7268861,109196
SRR8948491,238600
ERR1889233,55342
SRR3083690,943996
SRR3228708,188820
SRR11302541,190
SRR22270141,172046
SRR10126169,11727
SRR10527609,771828
SRR8526630,132312
ERR1621472,47652
ERR1620528,394122
SRR9331660,153802
ERR1252004,16610
ERR1730501,17520
ERR960025,1440
ERR517988,49092
SRR1872995,42
ERR1373618,64400
SRR10126021,18577
SRR13388649,1039624
ERR697861,45714
ERR1216137,119376
SRR11214413,399442
ERR958797,28252
SRR9674244,123064
SRR6250244,99028
SRR13646754,450022
ERR1215945,193822
ERR8516976,1327176
SRR1872961,5650
ERR4029253,831710
SRR8883860,131942
ERR780099,97600
SRR12654012,258919
ERR959976,6036
SRR1062528,32858
SRR5381345,438140
ERR871471,227668
ERR1374261,32940
ERR958851,2
SRR11302609,150
SRR11214378,625154
ERR1125004,378480
ERR1891719,13524
ERR1373671,59616
ERR959967,3406
ERR1891643,61420
SRR6654251,5588
SRR3166940,156360
SRR10735824,165141
SRR8591737,2416672
SRR19764251,612216
ERR689862,60048
ERR854833,84600
SRR1872427,46
SRR1555560,7020
SRR11302916,110
ERR1252256,17922
ERR1252248,3836
ERR1757715,18324
ERR667524,46846
SRR10117565,251214
ERR667573,60122
ERR959217,1390
ERR1821613,17704
SRR8182166,151600
SRR6250364,39132
SRR21218372,299223
SRR3498287,1991666
ERR1891664,57290
ERR1442764,14984
ERR830303,183986
ERR1215676,40
SRR8787622,14656
SRR8244084,153869
ERR1888346,326562
SRR11303282,99
ERR596624,22780
ERR1757726,30536
ERR1757392,34342
SRR1062441,27253
ERR737776,138796
SRR3231334,4574360
SRR6289778,62120
SRR12661844,79365
ERR949649,1912
ERR871585,208
ERR202528,125108
SRR8784486,28584
SRR953576,242935
ERR2723102,28442
ERR1124757,328440
ERR960200,4160
ERR1374469,3864
SRR8106503,16308
ERR1621588,69714
SRR11033831,644474
SRR15321085,1433980
SRR12436797,96594
ERR1373728,28306
SRR18049406,11832
ERR2723756,20598
ERR1215607,36
SRR10323900,618330
SRR16574822,310646
SRR14703461,11832
ERR959083,7380
ERR1373627,61894
SRR12464097,310544
SRR3231345,4474822
SRR1555516,1781
ERR1124760,404762
SRR5683308,643142
ERR1889743,89686
SRR6469739,123648
SRR8787741,2781
SRR10863010,181132
ERR2723949,37472
SRR18124529,608634
SRR630464,331246
ERR1821800,20350
ERR1442736,12890
SRR8784495,13870
ERR959145,5172
ERR1821915,21750
ERR1888707,192652
SRR5893066,1777808
SRR11303362,123
ERR273893,79614
SRR22489947,768814
ERR273839,635964
ERR959221,11520
SRR15049562,384009
SRR5086606,3047460
ERR1205398,40
SRR8457170,698146
SRR9674339,771654
SRR6250157,70146
SRR15373449,7611618
SRR12070811,27923046
ERR1427283,544530
ERR871427,103164
SRR5853089,250862
SRR11427436,217584
ERR1374434,4510
SRR6250214,62782
SRR6469090,41682
ERR1374764,14160
SRR11302445,835
ERR871328,160280
ERR999318,70
ERR1374584,7892
ERR517901,57966
ERR517960,66702
SRR6250337,87894
ERR1888914,238082
ERR1373484,25650
SRR10004226,43608
ERR999305,148
ERR202544,5710
ERR4910720,217468
ERR1730637,21648
SRR6020407,86062
SRR22805208,1919248
SRR12194796,469638
SRR3166963,45428
SRR18927195,72437
ERR1442628,13446
SRR10153638,260610
SRR1872599,28
ERR2723954,48998
SRR13388642,1012030
SRR8305638,488454
ERR659952,107658
ERR596632,21718
SRR8787708,3980631
SRR4017373,1417978
ERR958877,34162
ERR1621378,71950
SRR16298986,4180
ERR871381,189598
ERR2154753,16560
SRR10126005,34128
SRR11302428,1063
SRR8928831,15992
ERR1252103,16040
ERR998367,24198
SRR8106532,55990
SRR13646770,433002
SRR12005397,398970
ERR1857728,27772
ERR1124764,392438
ERR959112,1568
ERR716760,161268
ERR1414800,28566
ERR2723909,143972
SRR6020431,1071942
SRR16964674,347532
SRR6654886,11547
SRR5833545,630596
SRR12070771,27571670
SRR13005703,661318
SRR10126083,25235
SRR1872684,15678
ERR10047718,225978
SRR11033316,235414
SRR1872178,44
ERR958808,5328
SRR10117541,244783
ERR960186,2664
SRR3139110,2472696
SRR6176639,2232002
ERR1475597,33096
SRR10126000,8169
SRR12070728,26500666
SRR1062317,36836
SRR10151834,84954
ERR1216541,112708
ERR853576,78274
SRR6814873,179194
SRR9944760,990188
ERR5236195,233378
SRR6654756,15070
SRR870969,123439
ERR1373757,37258
SRR7662139,17783
SRR10151986,94368
SRR3581670,278610
ERR1475479,14902
ERR780027,77002
ERR1888416,469548
ERR1396835,2
SRR11684010,14456
SRR9906829,232086
ERR1416188,60616
SRR13176118,392920
SRR17714688,818152
ERR960364,568
ERR1730491,21744
SRR6908701,2271786
ERR1108736,233538
SRR13938351,70160
SRR17312073,6233160
ERR1373372,16474
SRR2541822,133374
SRR12429755,400430
SRR16299066,24125
ERR697975,88484
SRR5805897,30079
ERR1099557,122634
SRR7410354,344860
ERR1218478,146344
ERR999548,174
ERR1216934,612476
ERR689829,62876
SRR22018609,245216
SRR6654882,7710
SRR8888282,725204
SRR6468939,59978
SRR9944758,1412662
SRR15646747,353136
SRR13388655,997514
SRR1872065,36
ERR1442873,15580
ERR959851,2938
ERR1857630,29318
SRR1872457,38
SRR6469195,88490
ERR1125018,141046
SRR7244612,157136
SRR10070805,127374
SRR15347705,1273978
SRR13039580,111303
SRR12356844,117724
SRR9198970,9861
ERR202625,478
SRR11302628,55
SRR11427261,365424
ERR1442568,19790
SRR8787736,4752
SRR7662088,13610
ERR1442578,12476
SRR6469701,111568
ERR999411,528
ERR1407664,90
SRR15204066,199154
ERR998283,206
SRR11293496,1000500
ERR1757479,27336
SRR18305963,537096
SRR12436739,33970
ERR2724016,197508
ERR7131162,2057514
SRR8928869,35776
ERR1415422,78110
SRR8788690,2931650
SRR3038041,199979
SRR1872974,14844
ERR4968937,170794
SRR14139665,400256
ERR223602,936
ERR1205379,209524
ERR1857933,33780
SRR15813425,169361
SRR6469218,174788
ERR1621623,29580
ERR1396896,50838
SRR959307,108195
DRR334971,1046248
ERR1427368,927514
SRR2968448,711230
SRR17248537,234472
ERR2723773,61362
SRR18220777,41022
ERR1216578,22328
SRR6469067,48546
ERR340712,107540
SRR15931295,168675
ERR1889679,78818
SRR12134626,5331040
SRR10126081,14040
ERR9787515,267658
ERR596582,34696
SRR870888,138239
SRR2834940,129968
SRR10117528,185229
ERR517891,42548
SRR7264583,10723820
SRR10127648,2212196
SRR6469015,84736
ERR1215537,129142
ERR2723316,79532
SRR8784493,18304
ERR1204378,128888
SRR20651071,458536
SRR11140713,226560
SRR10151989,40786
SRR11303206,163
SRR8945524,121357
ERR1414988,48056
SRR7891998,32052
ERR525350,56934
ERR1122699,218456
ERR1706527,88426
ERR2724009,25502
ERR1426925,691192
ERR659871,190
SRR2776879,221041
SRR6020325,2595096
SRR12037387,15223
SRR1062491,32041
ERR959054,2924
ERR959671,3256
ERR1216415,108724
ERR1218448,162378
SRR7410366,192152
SRR16299076,286
SRR6784672,346028
ERR1475578,25648
SRR11186428,37056
SRR5921050,363202
SRR13376242,331632
SRR17604939,219569
ERR1857756,29812
SRR11519035,135181
ERR1373720,46764
ERR999324,124
SRR11814649,295226
SRR19892905,433568
ERR8516971,893732
SRR18731940,189346
ERR960969,216
SRR11427448,299224
SRR15458886,137164
SRR5805890,79999
ERR1373615,59052
SRR18192276,143158
SRR12125412,47979
ERR582855,226
SRR7662057,38849
SRR1872472,24920
SRR870904,154311
SRR11302534,107
ERR960001,1512
ERR1475705,30928
ERR1215603,62
ERR1427205,1225402
SRR10151648,78846
SRR21526549,314156
SRR16299064,179118
SRR8735313,361652
SRR9198712,13450
SRR6469104,29712
SRR6250366,53290
SRR7662004,8616
ERR999558,85784
ERR854818,81144
SRR22129127,1009498
SRR4026151,926230
ERR853530,40866
ERR1415452,55450
SRR2776883,132187
SRR7662006,19852
ERR596717,27706
ERR1821768,24040
ERR2723084,16862
ERR4029240,738528
ERR1757447,16822
SRR16964687,394682
SRR4457855,114030
SRR3169296,519338
SRR3228714,81158
SRR10527613,932598
SRR8928891,131560
SRR6477202,644378
ERR1889730,283706
SRR11601829,1397142
ERR1374149,16246
SRR10152003,30506
ERR1757370,21472
ERR1373518,26586
SRR10989887,439314
SRR7240605,50686316
SRR10151673,42946
SRR9962800,273484
ERR1757546,12796
SRR1062433,21630
ERR925710,376
SRR6020369,7496
ERR573449,33826
SRR5893142,2380
SRR18352678,46933
SRR11302613,148
ERR2723317,61150
SRR7235533,556892
SRR11263281,201344
ERR596612,41328
SRR3228716,256170
ERR1889828,9318
ERR1416047,39500
ERR1730649,11606
ERR1889337,101140
SRR6654719,14764
SRR1062467,32058
SRR5441898,989052
SRR9728745,436554
SRR1871916,11794
ERR1215907,70
ERR1857918,30030
ERR871367,194
SRR11302777,392
SRR6798777,1147608
ERR1757390,29110
ERR1730677,26120
ERR998203,109162
SRR1821795,326983
SRR17386282,422966
SRR12654009,210398
SRR11302775,132
ERR2304204,363234
ERR1888885,290180
ERR854826,125468
ERR1415105,1100
ERR1757572,21970
SRR6655234,12329
SRR18516948,19008
ERR962990,80700
