fastq_name	median	unique	reads	size	compressed_size
SRR8787599	30	21	4809820	676393252	129691329
SRR8787600	30	21	6461278	909310280	188063080
SRR8787601	30	21	6901524	969494586	228303118
SRR8787602	31	20	7363890	1039191464	218917035
SRR8787603	21	30	1006114	118732986	29534300
SRR8787604	76	1	32960858	10030603084	1886453674
SRR8787605	21	30	19056946	2393364118	527445064
SRR8787606	21	30	58530019	7457175854	1658391009
SRR8787607	30	21	5298268	735034722	135876857
SRR8787608	22	29	11709957	1487548042	358664639
SRR8787609	34	17	14981817	2222092606	427646523
SRR8787610	31	20	74638556	10925932400	2903063318
SRR8787611	33	18	2589305	371519452	90857707
SRR8787612	19	31	617374	70349982	15482794
SRR8787613	31	20	7592473	1081918732	199186247
SRR8787614	34	17	25627772	3831308550	797311721
SRR8787615	32	19	12941276	1862633764	440172672
SRR8787616	31	20	13058064	1874186234	373541480
SRR8787617	31	20	5582528	793442952	188955763
SRR8787618	32	19	33184042	4854025826	1323737077
SRR8787619	31	20	29221727	4243357224	965548715
SRR8787620	32	19	14195587	2045829716	563853532
SRR8787621	24	27	8511226	1094006642	254438602
SRR8787622	25	26	13835552	1806832744	408917933
SRR8787623	24	27	5699027	730390194	174174813
SRR8787624	39	12	5598648	868418980	209984659
SRR8787625	40	11	20996017	3320616990	937876640
SRR8787626	23	28	111576369	14807835172	3457385607
SRR8787627	23	28	32947083	4327537664	1003600561
SRR8787628	39	12	11388719	1763431266	418894609
SRR8787629	39	12	43230354	6825934364	1904642546
SRR8787630	40	11	15554480	2450284944	569019291
SRR8787631	76	1	16052115	4841588962	941475477
SRR8787632	23	28	3641660	463157074	114480988
SRR8787633	24	27	1030254	127917794	31742483
SRR8787634	76	1	153797992	45141795232	9170147036
SRR8787635	76	1	57530942	17063304836	3460146004
SRR8787636	76	1	86582790	25346140746	5481467442
SRR8787637	76	1	135551898	41117582842	8248765093
SRR8787638	76	1	144871581	42514532004	8983616422
SRR8787639	76	1	61972458	18753781628	3935167207
SRR8787640	76	1	65766421	19508772828	3757180140
SRR8787641	76	1	160627584	47803956614	11446961253
SRR8787642	76	1	39109146	11592114700	2339284954
SRR8787643	76	1	150366775	44735650464	11043467450
SRR8787644	29	22	13049141	1828798756	420187373
SRR8787645	76	1	57493000	17396016994	2602516954
SRR8787646	76	1	9345912	2810724370	345211938
SRR8787647	29	22	40191868	5732811968	1440597764
SRR8787648	76	1	17105170	5160487102	907478386
SRR8787649	23	28	889521	108328554	27114872
SRR8787650	31	20	4846435	687464690	155624539
SRR8787651	22	29	6312901	791095056	185776069
SRR8787652	31	20	21091210	3021107398	773992868
SRR8787653	25	26	8639618	1123366688	250961109
SRR8787654	39	12	5249724	816321054	202322524
SRR8787655	34	17	27167237	4075831924	940756257
SRR8787656	34	17	10118786	1496105012	355711455
SRR8787657	34	17	16858399	2530434782	597144221
SRR8787658	34	17	22530463	3376049226	781165991
SRR8787659	35	16	11271774	1685089694	399621480
SRR8787660	41	10	17328497	2783115674	666085217
SRR8787661	41	10	5113046	809168236	199721362
SRR8787662	41	10	7870018	1244857420	302165913
SRR8787663	41	10	2311825	362603362	90249575
SRR8787664	31	20	5447348	767127946	149262418
SRR8787665	23	28	24362103	3125106312	733346638
SRR8787666	76	1	152919165	45498250816	10274713293
SRR8787667	76	1	56225012	16675275476	3279343972
SRR8787668	76	1	154874197	46083531896	10184943530
SRR8787669	76	1	50316016	14920342358	2878071429
SRR8787670	76	1	28626300	8651039038	1670286984
SRR8787671	76	1	3821740	1109895844	232224356
SRR8787672	76	1	148297574	44116162298	10301628588
SRR8787673	76	1	110099482	33355305422	6487641299
SRR8787674	76	1	49773878	14759335990	2804915365
SRR8787675	76	1	54116340	16048981398	3084597626
SRR8787676	76	1	51319797	15218533158	2996299618
SRR8787677	76	1	132928282	39521661190	9621585607
SRR8787678	33	18	47128725	7008678732	1641074844
SRR8787679	26	25	78059565	10540305546	2550745838
SRR8787680	30	21	38491003	5485721374	1194977782
SRR8787681	41	10	1865855	293132436	73260696
SRR8787682	40	11	2195746	345443048	86613095
SRR8787683	39	12	11250077	1771638128	436471104
SRR8787684	37	14	2860898	434104350	107608597
SRR8787685	34	17	8333859	1226807248	289447635
SRR8787686	37	14	11246297	1724605150	422176882
SRR8787687	41	10	4556325	725074762	178816573
SRR8787688	41	10	5181502	825020280	202939741
SRR8787689	39	12	29378629	4670272832	1130812563
SRR8787690	38	13	6973483	1081137614	267528358
SRR8787691	76	1	21277826	6212214648	1311381152
SRR8787692	25	26	44632595	5933648152	1460065617
SRR8787693	76	1	108944513	33003022488	6591248076
SRR8787694	21	30	30696391	3890751182	881896030
SRR8787695	30	21	10041368	1392909884	318550621
SRR8787696	76	1	44397278	13162572872	2562869657
SRR8787697	76	1	160610164	47797111044	10456205116
SRR8787698	76	1	51944422	15197289104	3129785808
SRR8787699	76	1	173679759	51704581396	11598092155
SRR8787700	76	1	100336438	30377794188	5952825960
SRR8787701	76	1	32442397	9807283188	1900896070
SRR8787702	76	1	37899922	11081881546	2275929482
SRR8787703	76	1	26928235	8137091522	1587135965
SRR8787704	76	1	58642311	17744263458	2555627072
SRR8787705	76	1	43937079	13289888338	1664748254
SRR8787706	33	18	6866001	992118084	243058534
SRR8787707	76	1	37818604	11436037608	1545246587
SRR8787708	76	1	64925289	19647791928	3033157865
SRR8787709	76	1	32061244	9691693820	1298794396
SRR8787710	76	1	76564113	23173945910	3508150935
SRR8787711	25	26	6483123	838116754	183588461
SRR8787712	25	26	1632548	199465400	31741394
SRR8787713	21	30	10126767	1231536654	243014847
SRR8787714	22	29	811829	96718524	17932419
SRR8787715	25	26	1322560	168834984	35346628
SRR8787716	20	31	1695054	200718690	36286335
SRR8787717	23	28	3935835	495072312	100554414
SRR8787718	25	26	4962271	645808586	123739968
SRR8787719	25	26	10531880	1335333940	246779052
SRR8787720	33	18	115434	15703444	2778630
SRR8787721	20	31	638099	74355490	17839895
SRR8787722	20	31	2302316	273123546	64674556
SRR8787723	26	25	1824107	231955898	51874292
SRR8787724	26	25	2981680	382639260	88291315
SRR8787725	19	32	1455368	169620872	38701809
SRR8787726	26	25	5655110	729001926	163635537
SRR8787727	21	30	7412490	918720054	219859668
SRR8787728	28	23	23306278	3210595016	728794075
SRR8787729	40	11	59032373	9433186980	2590564686
SRR8787730	21	30	4404447	541853994	124730838
SRR8787731	31	20	12949641	1855764354	420937356
SRR8787732	22	29	501195	59747272	14165209
SRR8787733	30	21	104865784	15065016946	3789548527
SRR8787734	30	21	27318019	3872154996	1004751510
SRR8787735	23	28	4127202	518756910	121562967
SRR8787736	23	28	1334653	164491510	38390366
SRR8787737	23	28	2200367	274923808	66216490
SRR8787738	22	29	2267000	272431812	60111520
SRR8787739	18	33	4506515	526201468	113180022
SRR8787740	18	33	4177181	486755774	108546064
SRR8787741	19	32	670879	76652982	16236086
SRR8787742	25	26	252480	31544362	8570933
SRR8787743	22	29	2390378	288080126	60276853
SRR8787744	35	16	27033349	4110401614	965420425
SRR8787745	35	16	5521998	821374956	159135820
SRR8787746	34	17	16577232	2483836726	586698051
SRR8787747	34	17	10201126	1512899892	361898630
SRR8787748	35	16	18212050	2768283376	510367725
SRR8787749	32	19	269827	36351478	7573320
SRR8787750	35	16	9394543	1398778286	292458390
SRR8787751	35	16	30827224	4716099822	938122027
SRR8787752	41	10	3798931	603180862	149514629
SRR8787753	41	10	12906703	2070990150	499743248
SRR8787754	76	1	16834028	5077909430	718007385
SRR8787755	30	21	6780733	941482668	249988634
SRR8787756	28	23	91965411	12832907962	3258063126
SRR8787757	24	27	66932463	8883577616	2132721749
SRR8787758	30	21	1797335	245959354	59261302
SRR8787759	76	1	63966921	19358350452	2373678416
SRR8787760	24	27	17362637	2266951604	488097268
SRR8787761	24	27	77087	9223874	2412182
SRR8787762	23	28	538024	66107936	16115552
SRR8787763	22	29	3729935	457692530	102307925
SRR8787764	22	29	14301138	1785913950	400312822
SRR8787765	76	1	92672626	28054217108	4527297251
SRR8787766	76	1	34595825	10459594618	1917916042
SRR8787767	76	1	22962234	6935362762	1356980051
SRR8787768	76	1	19338998	5837326336	1038077497
SRR8787769	76	1	135947600	41238259882	8116028926
SRR8787770	76	1	19152301	5589444822	1176006178
SRR8787771	22	29	81310965	10595076008	2474509552
SRR8787772	22	29	293065	35129342	8425659
SRR8787773	22	29	1943308	238921784	55156516
SRR8787774	22	29	5815875	726490936	166014844
SRR8787775	22	29	40444864	5200748520	1146412861
SRR8787776	22	29	156239	18316832	4113525
SRR8787777	22	29	183477	21514922	5002596
SRR8787778	20	31	17602144	2185003032	492565084
SRR8787779	21	30	14991395	1856624206	404261989
SRR8787780	30	21	86229704	12366940226	3066786456
SRR8787781	25	26	18877429	2498289838	500933368
SRR8787782	26	25	8893370	1177324902	230111732
SRR8787783	25	26	836558	106732758	27857557
SRR8787784	25	26	7956325	1035611604	195386891
SRR8787785	26	25	10127407	1335036114	240805746
SRR8787786	30	21	3030489	419172068	70583183
SRR8787787	26	25	21099026	2846026068	590700761
SRR8787788	26	25	23819604	3201026054	614286113
SRR8787789	25	26	27645965	3676996946	892084297
SRR8787790	26	25	24286725	3246348198	716908795
SRR8787791	23	28	2092993	263110806	64104219
SRR8787792	26	25	1544966	200187830	49403039
SRR8787793	26	25	5296228	697569866	172985653
SRR8787794	31	20	56541516	8306982962	2154506374
SRR8787795	31	20	20783806	3020853852	709675758
SRR8787796	24	27	80569853	10755190374	2531526163
SRR8787797	32	19	6977606	1004493590	240805959
SRR8787798	32	19	54026009	7988763310	2052959185
SRR8787799	32	19	19976615	2920358474	679094901
SRR8787800	25	26	644035	80891896	20413907
SRR8787801	25	26	2288315	294167578	74435430
SRR8787802	24	27	52219255	6950266740	1667159272
SRR8787803	76	1	78298214	23700664850	4506136961
SRR8787804	76	1	37538743	11351297764	2139980560
SRR8787805	33	18	125108083	18772550662	4413984553
SRR8787806	76	1	31761222	9600816654	1363878576
SRR8787807	76	1	53983670	16332764294	2595628259
SRR8787808	76	1	65358583	19781677808	3778339098
SRR8787809	76	1	52832069	15986064634	3092849292
SRR8787810	76	1	15564504	4724825920	937193668
SRR8787811	76	1	60023638	18165643288	3450392124
SRR8787812	76	1	57583112	17426104990	3225904866
SRR8787813	76	1	27425414	8342307320	1631511387
SRR8788626_1	76	1	19003647	5735381174	1300973043
SRR8788626_2	76	1	19003647	5735381174	1313332693
SRR8788627_1	76	1	11083811	3313962002	907547398
SRR8788627_2	76	1	11083811	3313962002	831491939
SRR8788628_1	76	1	14032756	4229284140	940363722
SRR8788628_2	76	1	14032756	4229284140	948007552
SRR8788629_1	76	1	10258677	3065612272	827483067
SRR8788629_2	76	1	10258677	3065612272	759183927
SRR8788630_1	76	1	15636331	4715169608	1040292222
SRR8788630_2	76	1	15636331	4715169608	1038309093
SRR8788631_1	76	1	12108722	3622457450	977671784
SRR8788631_2	76	1	12108722	3622457450	898614568
SRR8788632_1	76	1	16023476	4800763906	1307707088
SRR8788632_2	76	1	16023476	4800763906	1202666323
SRR8788633_1	76	1	15378612	4606661342	1260418359
SRR8788633_2	76	1	15378612	4606661342	1160274214
SRR8788634_1	76	1	6164454	1853131340	436291713
SRR8788634_2	76	1	6164454	1853131340	443618209
SRR8788635_1	76	1	13376306	4003998784	1082127924
SRR8788635_2	76	1	13376306	4003998784	994148836
SRR8788636_1	76	1	14327192	4290202728	1169759718
SRR8788636_2	76	1	14327192	4290202728	1072826995
SRR8788637_1	76	1	49322976	14922188722	3980247538
SRR8788637_2	76	1	49322976	14922188722	3730705764
SRR8788638_1	76	1	16589683	4971358206	1228491628
SRR8788638_2	76	1	16589683	4971358206	1233877726
SRR8788639_1	76	1	14971888	4484400392	1101111114
SRR8788639_2	76	1	14971888	4484400392	1103857137
SRR8788640_1	76	1	17687091	5301696636	1304133668
SRR8788640_2	76	1	17687091	5301696636	1311276371
SRR8788641_1	76	1	9456700	2844142674	765887596
SRR8788641_2	76	1	9456700	2844142674	722493571
SRR8788642_1	76	1	14592526	4370088712	1056135095
SRR8788642_2	76	1	14592526	4370088712	1060181501
SRR8788643_1	76	1	15324322	4590345718	1107860014
SRR8788643_2	76	1	15324322	4590345718	1114582776
SRR8788644_1	76	1	12763070	3819415156	924263503
SRR8788644_2	76	1	12763070	3819415156	928531325
SRR8788645_1	76	1	14337178	4293212636	1037214170
SRR8788645_2	76	1	14337178	4293212636	1043060308
SRR8788646_1	76	1	13853490	4147621486	1001341349
SRR8788646_2	76	1	13853490	4147621486	1006360470
SRR8788647_1	76	1	12759523	3818351574	921788688
SRR8788647_2	76	1	12759523	3818351574	927192125
SRR8788648_1	76	1	11703500	3500486822	847580937
SRR8788648_2	76	1	11703500	3500486822	852942963
SRR8788649_1	76	1	15312312	4586714638	1106904900
SRR8788649_2	76	1	15312312	4586714638	1115061833
SRR8788650_1	76	1	8513261	2543171460	673519258
SRR8788650_2	76	1	8513261	2543171460	603359872
SRR8788651_1	76	1	19161714	5783369122	1497352898
SRR8788651_2	76	1	19161714	5783369122	1412191277
SRR8788652_1	76	1	15747480	4717782958	1162138724
SRR8788652_2	76	1	15747480	4717782958	1164370132
SRR8788653_1	76	1	15388474	4609718828	1134961659
SRR8788653_2	76	1	15388474	4609718828	1138730380
SRR8788654_1	76	1	13830040	4168305236	1059378632
SRR8788654_2	76	1	13830040	4168305236	1048643232
SRR8788655_1	76	1	7512406	2243907582	603469738
SRR8788655_2	76	1	7512406	2243907582	560034859
SRR8788656_1	76	1	13011944	3894223990	1043329620
SRR8788656_2	76	1	13011944	3894223990	961924219
SRR8788657_1	76	1	16331454	4925753546	1181401236
SRR8788657_2	76	1	16331454	4925753546	1173199074
SRR8788658_1	76	1	17779821	5329472504	1336216040
SRR8788658_2	76	1	17779821	5329472504	1313769099
SRR8788659_1	76	1	17694147	5303693900	1334278612
SRR8788659_2	76	1	17694147	5303693900	1312508992
SRR8788660_1	76	1	17704991	5306949910	1331571036
SRR8788660_2	76	1	17704991	5306949910	1309485182
SRR8788661_1	76	1	18235969	5466764554	1369618535
SRR8788661_2	76	1	18235969	5466764554	1349227090
SRR8788662_1	76	1	17495189	5243815886	1281333721
SRR8788662_2	76	1	17495189	5243815886	1278321691
SRR8788663_1	76	1	15404523	4614524574	1128887565
SRR8788663_2	76	1	15404523	4614524574	1128302482
SRR8788664_1	76	1	16760725	5022742428	1228940537
SRR8788664_2	76	1	16760725	5022742428	1226425653
SRR8788665_1	76	1	15321215	4589446512	1121163711
SRR8788665_2	76	1	15321215	4589446512	1119372479
SRR8788666_1	76	1	14831171	4441968440	1096036289
SRR8788666_2	76	1	14831171	4441968440	1096310715
SRR8788667_1	76	1	14434341	4322526100	1064449500
SRR8788667_2	76	1	14434341	4322526100	1068130572
SRR8788668_1	76	1	17124225	5132171532	1265481153
SRR8788668_2	76	1	17124225	5132171532	1266645997
SRR8788669_1	76	1	17232832	5164855854	1272133012
SRR8788669_2	76	1	17232832	5164855854	1276580064
SRR8788670_1	76	1	7807298	2347620374	499618834
SRR8788670_2	76	1	7807298	2347620374	509496437
SRR8788671_1	76	1	10403644	3129893840	668479107
SRR8788671_2	76	1	10403644	3129893840	680745353
SRR8788672_1	76	1	11103082	3319757058	901378277
SRR8788672_2	76	1	11103082	3319757058	829799602
SRR8788673_1	76	1	14805399	4434361484	1210423096
SRR8788673_2	76	1	14805399	4434361484	1119748717
SRR8788674_1	76	1	13404119	4012587550	1096036527
SRR8788674_2	76	1	13404119	4012587550	1012905056
SRR8788675_1	76	1	10974428	3302725552	730152127
SRR8788675_2	76	1	10974428	3302725552	788687469
SRR8788676_1	76	1	13789968	4128725616	1126119651
SRR8788676_2	76	1	13789968	4128725616	1041090359
SRR8788677_1	76	1	5525547	1660841428	388994599
SRR8788677_2	76	1	5525547	1660841428	406851360
SRR8788678_1	76	1	10431620	3117814132	851973220
SRR8788678_2	76	1	10431620	3117814132	788155489
SRR8788679_1	76	1	12991917	3888292378	1060182315
SRR8788679_2	76	1	12991917	3888292378	989464420
SRR8788680_1	76	1	16185928	4849718290	1216587543
SRR8788680_2	76	1	16185928	4849718290	1197241431
SRR8788681_1	76	1	16503715	4945476866	1215451821
SRR8788681_2	76	1	16503715	4945476866	1217384026
SRR8788682_1	76	1	28266900	8542691214	2091074190
SRR8788682_2	76	1	28266900	8542691214	2113116910
SRR8788683_1	76	1	16067842	4814272878	1208073491
SRR8788683_2	76	1	16067842	4814272878	1205548652
SRR8788684_1	76	1	17972542	5422986176	1242019193
SRR8788684_2	76	1	17972542	5422986176	1241751475
SRR8788685_1	76	1	13582612	4066005488	1079139467
SRR8788685_2	76	1	13582612	4066005488	980384634
SRR8788686_1	76	1	16218234	4859448702	1221242980
SRR8788686_2	76	1	16218234	4859448702	1202818021
SRR8788687_1	76	1	13240774	3963109844	1051518427
SRR8788687_2	76	1	13240774	3963109844	948275171
SRR8788688_1	76	1	9576354	2880010846	699868750
SRR8788688_2	76	1	9576354	2880010846	719309743
SRR8788689_1	76	1	18672043	5598144162	1404901184
SRR8788689_2	76	1	18672043	5598144162	1404512517
SRR8788690_1	76	1	15959708	4845249928	1260512933
SRR8788690_2	76	1	15959708	4845249928	1231677347
SRR8788691_1	76	1	6207692	1853833312	490486562
SRR8788691_2	76	1	6207692	1853833312	438113203
SRR8788692_1	76	1	18337276	5533630916	1217673679
SRR8788692_2	76	1	18337276	5533630916	1252985658
SRR8788693_1	76	1	13820856	4137808980	1125312703
SRR8788693_2	76	1	13820856	4137808980	1050072800
SRR8788694_1	76	1	18874001	5696030776	1312063468
SRR8788694_2	76	1	18874001	5696030776	1315975542
SRR8788695_1	76	1	13077855	3940027062	871376789
SRR8788695_2	76	1	13077855	3940027062	938667738
SRR8788696_1	76	1	15079428	4546441452	1030696868
SRR8788696_2	76	1	15079428	4546441452	1045281526
SRR8788697_1	76	1	17569086	5266019358	1427004655
SRR8788697_2	76	1	17569086	5266019358	1332045420
SRR8788698_1	76	1	15479117	4636934058	1258311941
SRR8788698_2	76	1	15479117	4636934058	1174271732
SRR8788699_1	76	1	14575497	4364935808	1190013044
SRR8788699_2	76	1	14575497	4364935808	1108390925
SRR8788700_1	76	1	19351512	5840769012	1327114416
SRR8788700_2	76	1	19351512	5840769012	1334236677
SRR8788701_1	76	1	8713222	2602980572	711499383
SRR8788701_2	76	1	8713222	2602980572	662789588
SRR8788702_1	76	1	15998097	4824877566	1115587179
SRR8788702_2	76	1	15998097	4824877566	1146183807
SRR8788703_1	76	1	21217667	6364407366	1593739917
SRR8788703_2	76	1	21217667	6364407366	1591601517
SRR8788704_1	76	1	18929947	5675791268	1421976353
SRR8788704_2	76	1	18929947	5675791268	1422832850
SRR8788705_1	76	1	15505270	4644700268	1240473729
SRR8788705_2	76	1	15505270	4644700268	1126196104
SRR8788706_1	76	1	20588859	6216235302	1519877089
SRR8788706_2	76	1	20588859	6216235302	1524198048
SRR8788707_1	76	1	13851757	4147005232	1103971352
SRR8788707_2	76	1	13851757	4147005232	1005916988
SRR8788708_1	76	1	13915552	4166424338	1022436423
SRR8788708_2	76	1	13915552	4166424338	1025492124
SRR8788711	50	1	15443214	3761579836	868641455
SRR8788712	50	1	20743608	5060249996	1162939536
SRR8788713	50	1	23398427	5710717252	1322419918
SRR8788714	50	1	21434954	5229632374	1201591943
SRR8788715	50	1	18297330	4460878596	1026249811
SRR8788716	50	1	18964233	4624279840	1067248466
SRR8788717	50	1	20076937	4896902324	1128295716
SRR8788718	50	1	19787458	4825963554	1110238880
SRR8788719	50	1	25943610	6334295968	1452660611
SRR8798893_1	150	1	31313086	11979780612	2563807854
SRR8798893_2	150	1	31313086	11979780612	2736477512
